HUISHOUDNR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATUMAANVANGHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,AANTALPERSHH,EVENT,GEBJAARJONGSTEKINDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,GEBMAANDOUDSTEKINDHH
82c022c2,single parent household,cfb5a64b,child living at home,0,4,19930101,19940101,1,3,4,breakup,,--,,--
82c022c2,single parent household,9365b201,child living at home,0,4,19930101,19940101,1,3,4,breakup,,--,,--
a6ead67e,couple without children,d273ca03,partner in couple without children,0,2,19930101,19940101,2,0,2,couple_formed,2015.0,01,2010.0,05
a6ead67e,couple without children,d77a7337,partner in couple without children,0,2,19930101,19940101,2,0,2,couple_formed,2015.0,01,2010.0,05
737a01dc,single parent household,b42878e2,parent in single parent household,1,2,19930101,19940101,1,1,2,nothing,,--,,--
737a01dc,single parent household,b0f8c87c,child living at home,1,2,19930101,19940101,1,1,2,nothing,,--,,--
0de1bd78,couple with children,75bfb4f6,partner in couple with children,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
0de1bd78,couple with children,115878b9,partner in couple with children,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
0de1bd78,couple with children,f71a05be,child living at home,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
0de1bd78,couple with children,345bbf9d,child living at home,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
5bc0245a,couple with children,fc960515,partner in couple with children,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
5bc0245a,couple with children,608927c2,partner in couple with children,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
5bc0245a,couple with children,3c585699,child living at home,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
5bc0245a,couple with children,8524e9a1,child living at home,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
4392a0de,couple without children,da901b6e,partner in couple without children,0,2,19930101,19940101,2,0,2,nothing,2015.0,01,2010.0,05
4392a0de,couple without children,5be79426,partner in couple without children,0,2,19930101,19940101,2,0,2,nothing,2015.0,01,2010.0,05
3aa1c7fa,couple without children,589bc383,partner in couple without children,1,2,19930101,19940101,2,0,2,nothing,2015.0,01,2010.0,05
3aa1c7fa,couple without children,300a7499,partner in couple without children,1,2,19930101,19940101,2,0,2,nothing,2015.0,01,2010.0,05
379433d4,single person household,5d103d2e,single person,1,1,19930101,19940101,1,0,1,breakup,,--,,--
df5265f8,single parent household,ddeda2d7,parent in single parent household,1,5,19930101,19940101,1,4,5,breakup,,--,,--
df5265f8,single parent household,6f459918,child living at home,1,5,19930101,19940101,1,4,5,breakup,,--,,--
df5265f8,single parent household,30ed89df,child living at home,1,5,19930101,19940101,1,4,5,breakup,,--,,--
df5265f8,single parent household,6772bb55,child living at home,1,5,19930101,19940101,1,4,5,breakup,,--,,--
df5265f8,single parent household,7e7d5c2c,child living at home,1,5,19930101,19940101,1,4,5,breakup,,--,,--
776853da,couple with children,5d7c7d3b,partner in couple with children,1,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
776853da,couple with children,b918b021,partner in couple with children,1,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
776853da,couple with children,65e7d7f4,child living at home,1,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
776853da,couple with children,e33fd85a,child living at home,1,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
776853da,couple with children,f7682fbe,child living at home,1,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
152cbaae,couple without children,7e9101f0,partner in couple without children,1,2,19930101,19940101,2,0,2,nothing,2015.0,01,2010.0,05
152cbaae,couple without children,57209840,partner in couple without children,1,2,19930101,19940101,2,0,2,nothing,2015.0,01,2010.0,05
e1de6771,couple with children,4e491604,partner in couple with children,1,4,19930101,19940101,2,2,4,child_born,2015.0,01,2010.0,05
e1de6771,couple with children,5479711e,partner in couple with children,1,4,19930101,19940101,2,2,4,child_born,2015.0,01,2010.0,05
e1de6771,couple with children,37c0e1a4,child living at home,1,4,19930101,19940101,2,2,4,child_born,2015.0,01,2010.0,05
e1de6771,couple with children,1cab90a1,child living at home,1,4,19930101,19940101,2,2,4,child_born,2015.0,01,2010.0,05
f7d87aa6,couple with children,15d01231,partner in couple with children,1,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
f7d87aa6,couple with children,139487ff,partner in couple with children,1,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
f7d87aa6,couple with children,a562adad,child living at home,1,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
576ff201,single parent household,bf5b589d,parent in single parent household,0,2,19930101,19940101,1,1,2,nothing,,--,,--
576ff201,single parent household,9128a76b,child living at home,0,2,19930101,19940101,1,1,2,nothing,,--,,--
09dd7519,couple with children,8f44d7aa,partner in couple with children,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
09dd7519,couple with children,3318c9ec,child living at home,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
09dd7519,couple with children,b0740b12,child living at home,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
09dd7519,couple with children,21b91614,partner in couple with children,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
ceeacae5,couple with children,388ae55a,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
ceeacae5,couple with children,18fc1933,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
ceeacae5,couple with children,3ee3c4be,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
ceeacae5,couple with children,731a17c5,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
ceeacae5,couple with children,ef7fffb6,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
3637de4b,couple with children,eb530288,partner in couple with children,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
3637de4b,couple with children,156c373a,partner in couple with children,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
3637de4b,couple with children,ec178921,child living at home,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
3637de4b,couple with children,6703a082,child living at home,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
228e2406,single person household,1c056c0f,single person,1,1,19930101,19940101,1,0,1,breakup,,--,,--
c52eebea,single person household,95fa0267,single person,0,1,19930101,19940101,1,0,1,breakup,,--,,--
7791e242,couple without children,72c8f494,partner in couple without children,0,2,19930101,19940101,2,0,2,couple_formed,2015.0,01,2010.0,05
7791e242,couple without children,3731c24b,partner in couple without children,0,2,19930101,19940101,2,0,2,couple_formed,2015.0,01,2010.0,05
afa03049,couple with children,94ab4c11,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
afa03049,couple with children,c2ab196e,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
afa03049,couple with children,93307459,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
afa03049,couple with children,3b0fc39a,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
afa03049,couple with children,d4ab65c6,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
25dd7f3b,couple with children,db7c7593,partner in couple with children,1,3,19930101,19940101,2,1,3,child_born,2015.0,01,2010.0,05
25dd7f3b,couple with children,112c9008,partner in couple with children,1,3,19930101,19940101,2,1,3,child_born,2015.0,01,2010.0,05
25dd7f3b,couple with children,43126567,child living at home,1,3,19930101,19940101,2,1,3,child_born,2015.0,01,2010.0,05
6766aa94,single person household,1b327d42,single person,0,1,19930101,19940101,1,0,1,breakup,,--,,--
d42c0a22,single parent household,b1497c99,parent in single parent household,1,2,19930101,19940101,1,1,2,breakup,,--,,--
d42c0a22,single parent household,1f1097b3,child living at home,1,2,19930101,19940101,1,1,2,breakup,,--,,--
fba719c4,single parent household,c7c4e828,parent in single parent household,0,2,19930101,19940101,1,1,2,child_born,,--,,--
fba719c4,single parent household,4e599b0d,child living at home,0,2,19930101,19940101,1,1,2,child_born,,--,,--
1a0a33a4,couple with children,c2cf26cf,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
1a0a33a4,couple with children,ac3a11e8,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
1a0a33a4,couple with children,b9ef9002,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
1a0a33a4,couple with children,55a56ea6,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
1a0a33a4,couple with children,c0ffbc97,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
3d8c552b,couple with children,1c7ae229,partner in couple with children,0,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
3d8c552b,couple with children,2df1bd0b,partner in couple with children,0,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
3d8c552b,couple with children,a78045dc,child living at home,0,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
3058df38,single person household,47b72646,single person,0,1,19930101,19940101,1,0,1,breakup,,--,,--
6b7431b1,single parent household,eded0598,parent in single parent household,0,3,19930101,19940101,1,2,3,breakup,,--,,--
6b7431b1,single parent household,ce88bf73,child living at home,0,3,19930101,19940101,1,2,3,breakup,,--,,--
6b7431b1,single parent household,976e216b,child living at home,0,3,19930101,19940101,1,2,3,breakup,,--,,--
7a9e5cdf,single parent household,0672aa09,parent in single parent household,1,3,19930101,19940101,1,2,3,nothing,,--,,--
7a9e5cdf,single parent household,b52ead58,child living at home,1,3,19930101,19940101,1,2,3,nothing,,--,,--
7a9e5cdf,single parent household,de5224c1,child living at home,1,3,19930101,19940101,1,2,3,nothing,,--,,--
ec4dfc21,single person household,1ceeb0b1,single person,0,1,19930101,19940101,1,0,1,nothing,,--,,--
ed49864e,couple with children,238bf2ab,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
ed49864e,couple with children,26dadfeb,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
ed49864e,couple with children,8526531d,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
ed49864e,couple with children,f64bef99,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
ed49864e,couple with children,4d02d13f,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
66aa6ccc,couple with children,dceb4438,partner in couple with children,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
66aa6ccc,couple with children,99506cdc,child living at home,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
66aa6ccc,couple with children,254d72ad,partner in couple with children,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
66aa6ccc,couple with children,f87fc5fa,child living at home,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
ee0af480,couple with children,43d11a52,partner in couple with children,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
ee0af480,couple with children,4456786c,partner in couple with children,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
ee0af480,couple with children,0a735e89,child living at home,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
ee0af480,couple with children,8bb20b9c,child living at home,1,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
42cca789,single person household,93b92702,single person,1,1,19930101,19940101,1,0,1,nothing,,--,,--
eb6d679b,single person household,0d9b7cd9,single person,0,1,19930101,19940101,1,0,1,breakup,,--,,--
84b18f39,single parent household,b8e33fae,parent in single parent household,1,2,19930101,19940101,1,1,2,breakup,,--,,--
84b18f39,single parent household,9888c4e3,child living at home,1,2,19930101,19940101,1,1,2,breakup,,--,,--
a05095cd,couple with children,9cac1606,partner in couple with children,0,6,19930101,19940101,2,4,6,child_born,2015.0,01,2010.0,05
a05095cd,couple with children,62585ddb,partner in couple with children,0,6,19930101,19940101,2,4,6,child_born,2015.0,01,2010.0,05
a05095cd,couple with children,714c41a0,child living at home,0,6,19930101,19940101,2,4,6,child_born,2015.0,01,2010.0,05
a05095cd,couple with children,2f53734c,child living at home,0,6,19930101,19940101,2,4,6,child_born,2015.0,01,2010.0,05
a05095cd,couple with children,3bb43613,child living at home,0,6,19930101,19940101,2,4,6,child_born,2015.0,01,2010.0,05
a05095cd,couple with children,b7bb0fb2,child living at home,0,6,19930101,19940101,2,4,6,child_born,2015.0,01,2010.0,05
90751744,couple with children,436b7d03,partner in couple with children,0,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
90751744,couple with children,9a97c476,partner in couple with children,0,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
90751744,couple with children,f9df5596,child living at home,0,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
90751744,couple with children,4a56196a,child living at home,0,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
90751744,couple with children,b1131b9c,child living at home,0,5,19930101,19940101,2,3,5,couple_formed,2015.0,01,2010.0,05
0d40ba82,single person household,3f29a22a,single person,1,1,19930101,19940101,1,0,1,nothing,,--,,--
03f30677,couple without children,530cffd3,partner in couple without children,1,2,19930101,19940101,2,0,2,couple_formed,2015.0,01,2010.0,05
03f30677,couple without children,51cc5c9b,partner in couple without children,1,2,19930101,19940101,2,0,2,couple_formed,2015.0,01,2010.0,05
b8458131,couple with children,80c01890,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
b8458131,couple with children,e7359f7d,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
b8458131,couple with children,d7736858,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
b8458131,couple with children,908bc129,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
b8458131,couple with children,91e0387d,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
99a18096,couple with children,a5371112,partner in couple with children,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
99a18096,couple with children,8775aca5,partner in couple with children,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
99a18096,couple with children,ca40db55,child living at home,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
99a18096,couple with children,035d9eeb,child living at home,0,4,19930101,19940101,2,2,4,nothing,2015.0,01,2010.0,05
0a3c000a,single parent household,f420633f,parent in single parent household,0,2,19930101,19940101,1,1,2,nothing,,--,,--
0a3c000a,single parent household,3bd4d1a2,child living at home,0,2,19930101,19940101,1,1,2,nothing,,--,,--
1b84aa40,couple with children,9b461fc1,partner in couple with children,0,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
1b84aa40,couple with children,2a88c641,partner in couple with children,0,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
1b84aa40,couple with children,2d4a6f91,child living at home,0,3,19930101,19940101,2,1,3,nothing,2015.0,01,2010.0,05
04f5849f,couple with children,c3a0ccba,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
04f5849f,couple with children,f97a89cd,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
04f5849f,couple with children,ae8d6599,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
04f5849f,couple with children,30b39f54,child living at home,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
04f5849f,couple with children,bd55da64,partner in couple with children,0,5,19930101,19940101,2,3,5,nothing,2015.0,01,2010.0,05
c7633be9,couple without children,a5bf19b2,partner in couple without children,0,2,19930101,19940101,2,0,2,nothing,2015.0,01,2010.0,05
c7633be9,couple without children,a00fb271,partner in couple without children,0,2,19930101,19940101,2,0,2,nothing,2015.0,01,2010.0,05
