rinpersoon,GBAGEBOORTELAND,GBAGESLACHT,GBAGEBOORTELANDMOEDER,GBAGEBOORTELANDVADER,GBAAANTALOUDERSBUITENLAND,GBAHERKOMSTGROEPERING,GBAGENERATIE,GBAGEBOORTEJAAR,GBAGESLACHTMOEDER,GBAGESLACHTVADER,GBAGEBOORTEJAARMOEDER,GBAGEBOORTEJAARVADER,GBAHERKOMSTLAND,GBAGEBOORTELANDNL
a1c8d962,NL,2,France,NL,1,Western,2,1969,2,1,1949,1948,NL,1
a1cb2ca9,NL,-,NL,NL,0,Western,1,1983,2,1,1953,1950,NL,1
a1d4ff95,NL,2,NL,NL,0,Western,2,1986,2,1,1952,1953,NL,1
a1d7e0a5,NL,2,NL,NL,0,Western,1,1966,2,1,1934,1945,NL,1
a1dd57a6,NL,2,NL,France,1,Western,2,1999,2,1,1977,1976,NL,1
a1dd59e0,NL,-,NL,NL,0,Western,2,1982,2,1,1962,1946,NL,1
a1e586a4,Egypt,2,NL,NL,0,Non-Western,1,1957,2,1,1934,1919,Egypt,0
a1e6f699,NL,2,NL,NL,0,Western,2,1986,2,1,1949,1961,NL,1
a1efc36e,NL,2,NL,NL,0,Western,1,1996,2,1,1967,1965,NL,1
a1f264f1,NL,1,France,NL,1,Western,1,1952,2,1,1922,1932,NL,1
a1f5b9c3,NL,1,NL,NL,0,Western,1,1991,2,1,1958,1967,NL,1
a1fc84e5,NL,1,NL,NL,0,Western,2,1964,2,1,1932,1943,NL,1
a1fe8238,NL,1,NL,NL,0,Western,2,1956,2,1,1921,1927,NL,1
a2045b80,NL,2,NL,NL,0,Western,1,1960,2,1,1924,1938,NL,1
a2057316,NL,1,NL,NL,0,Western,1,1990,2,1,1953,1962,NL,1
a2057550,NL,2,NL,NL,0,Western,0,1954,2,1,1917,1919,NL,1
a20902bc,NL,2,NL,NL,0,Western,2,1952,2,-,1926,1932,NL,1
a20e8d6e,NL,2,NL,NL,0,Western,2,1991,2,1,1968,1968,NL,1
a213102c,France,1,NL,NL,0,Western,1,1984,2,1,1952,1956,France,0
a215c48c,NL,1,NL,France,1,Western,2,1956,2,1,1920,1926,NL,1
a222669e,NL,2,NL,Egypt,1,Western,1,1952,2,1,1927,1920,NL,1
a2228d62,NL,2,NL,France,1,Western,0,1989,2,1,1969,1965,NL,1
a222985a,NL,1,NL,France,1,Western,2,1999,2,1,1968,1979,NL,1
a2235af1,NL,2,France,France,2,Western,0,1999,2,1,1979,1978,NL,1
a22b0d7c,NL,1,France,NL,1,Western,2,1982,2,1,1961,1955,NL,1
a22fee9b,NL,1,France,NL,1,Western,2,1995,2,-,1960,1970,NL,1
a23244cb,NL,-,NL,NL,0,Western,0,1960,2,1,1931,1927,NL,1
a241caff,NL,2,NL,NL,0,Western,1,1970,2,1,1939,1931,NL,1
a2432fd5,NL,2,NL,NL,0,Western,2,1951,2,1,1929,1931,NL,1
a2493780,NL,1,France,NL,1,Western,0,1955,2,1,1923,1924,NL,1
a24d0ac1,NL,2,NL,NL,0,Western,1,1999,2,1,1967,1978,NL,1
a24f7e5f,NL,1,NL,NL,0,Western,1,1968,2,1,1930,1945,NL,1
a253ebb3,NL,2,France,NL,1,Western,2,1988,2,1,1960,1957,NL,1
a2563a6c,NL,2,NL,Egypt,1,Western,1,1993,2,1,1969,1973,NL,1
a268c9db,NL,2,NL,NL,0,Western,0,1952,2,1,1917,1931,NL,1
a26bafb5,NL,1,NL,NL,0,Western,0,1998,2,1,1975,1964,NL,1
a270bce6,NL,1,NL,France,1,Western,1,1987,2,1,1958,1957,NL,1
a275827f,NL,1,NL,NL,0,Western,2,1990,2,1,1951,1954,NL,1
a27a297e,NL,2,NL,NL,0,Western,1,1962,2,1,1923,1930,NL,1
a27a42a4,France,1,NL,NL,0,Western,1,1970,2,1,1950,1934,France,0
a27dd996,NL,1,NL,NL,0,Western,2,1995,2,-,1972,1972,NL,1
a27e306a,NL,2,France,NL,1,Western,1,1970,2,1,1945,1937,NL,1
a280f7c5,NL,1,NL,NL,0,Western,1,1964,2,1,1939,1939,NL,1
a2812181,NL,1,France,NL,1,Western,1,1956,2,1,1934,1936,NL,1
a2814ac4,NL,2,NL,NL,0,Western,0,1985,2,1,1949,1954,NL,1
a28d0c62,France,2,NL,NL,0,Western,0,1984,2,1,1960,1950,France,0
a290305f,NL,1,NL,NL,0,Western,1,1986,2,1,1966,1951,NL,1
a294007e,NL,1,NL,France,1,Western,0,1967,2,1,1937,1935,NL,1
a2a7c5c0,NL,1,NL,NL,0,Western,2,1968,2,1,1942,1943,NL,1
a2b6ffa5,NL,2,NL,NL,0,Western,0,1963,2,1,1937,1929,NL,1
a2bd50c3,NL,1,France,NL,1,Western,2,1995,2,1,1968,1961,NL,1
a2bfa471,NL,2,NL,NL,0,Western,1,1980,2,1,1951,1947,NL,1
a2c56567,NL,1,NL,NL,0,Western,0,1990,2,1,1960,1963,NL,1
a2ca4094,NL,2,NL,NL,0,Western,1,1981,2,1,1954,1954,NL,1
a2ccce26,France,2,NL,NL,0,Western,0,1964,2,1,1942,1930,France,0
a2d1e476,NL,1,NL,NL,0,Western,0,1984,2,1,1957,1950,NL,1
a2d2d040,NL,1,NL,NL,0,Western,0,1959,2,-,1937,1936,NL,1
a2d9fed1,NL,2,NL,NL,0,Western,2,1961,2,1,1925,1928,NL,1
a2dab002,NL,1,NL,France,1,Western,2,1994,2,1,1974,1972,NL,1
a2e26d02,NL,2,NL,US,1,Western,2,1998,2,1,1960,1959,NL,1
a2e2eaff,NL,2,NL,NL,0,Western,2,1999,2,1,1960,1967,NL,1
a2e827f0,NL,1,NL,NL,0,Western,0,1995,2,1,1966,1956,NL,1
a2e8b5b0,NL,2,NL,NL,0,Western,0,1950,2,1,1927,1921,NL,1
a2ee3cf5,NL,1,NL,NL,0,Western,2,1961,2,1,1922,1931,NL,1
a2f2e13b,NL,2,France,NL,1,Western,1,1953,2,1,1920,1917,NL,1
a2f54275,NL,2,NL,NL,0,Western,-,1987,2,1,1962,1966,NL,1
a2f787b5,NL,2,NL,NL,0,Western,1,1990,2,1,1961,1962,NL,1
a2f98f1d,NL,2,NL,NL,0,Western,1,1994,2,1,1964,1970,NL,1
a2fbcd74,NL,2,NL,NL,0,Western,1,1996,2,1,1966,1976,NL,1
a2fe1894,NL,1,US,France,2,Western,1,1983,2,1,1949,1958,NL,1
a3014fb1,NL,1,France,France,2,Western,0,1970,2,1,1943,1935,NL,1
a3043b92,France,1,NL,France,1,Western,0,1953,2,1,1933,1916,France,0
a3056bcf,NL,1,NL,NL,0,Western,0,1981,2,1,1944,1959,NL,1
a3062d60,NL,2,NL,NL,0,Western,1,1966,2,1,1935,1938,NL,1
a311ebc9,NL,2,France,NL,1,Western,2,1981,2,1,1959,1946,NL,1
a31be060,NL,2,US,NL,1,Western,2,1981,2,1,1944,1943,NL,1
a3289706,NL,2,France,NL,1,Western,1,1959,2,1,1927,1927,NL,1
a32bf007,NL,1,NL,NL,0,Western,1,1959,2,1,1938,1932,NL,1
a3300d0c,NL,1,NL,France,1,Western,2,1960,2,1,1933,1925,NL,1
a33b1d13,NL,1,NL,NL,0,Western,2,1952,2,1,1927,1932,NL,1
a34928ac,France,1,NL,NL,0,Western,2,1984,2,1,1961,1948,France,0
a3509d92,France,1,France,NL,1,Western,1,1950,2,1,1914,1918,France,0
a353a575,NL,2,NL,NL,0,Western,1,1964,2,1,1937,1929,NL,1
a3540603,NL,2,NL,NL,0,Western,1,1980,2,1,1960,1955,NL,1
a3570f3d,NL,2,NL,NL,0,Western,1,1953,2,1,1921,1918,NL,1
a3580fa4,NL,2,NL,NL,0,Western,1,1984,2,1,1948,1957,NL,1
a3581a64,NL,2,NL,NL,0,Western,2,1984,2,1,1950,1945,NL,1
a360c8e9,NL,2,NL,NL,0,Western,2,1966,2,1,1934,1938,NL,1
a36579a4,NL,2,NL,US,1,Western,0,1969,2,1,1944,1930,NL,1
a37137a4,NL,2,NL,NL,0,Western,1,1988,2,2,1960,1965,NL,1
a3753e02,NL,1,NL,NL,0,Western,2,1959,2,1,1921,1926,NL,1
a37fa0cc,France,1,France,NL,1,Western,2,1964,2,1,1925,1939,France,0
a3843aee,NL,1,NL,NL,0,Western,2,1985,2,1,1952,1952,NL,1
a38c6b4d,NL,2,NL,NL,0,Western,0,1984,2,1,1949,1961,NL,1
a39065bf,NL,2,NL,NL,0,Western,1,1980,2,1,1959,1957,NL,1
a390f0f4,NL,-,NL,France,1,Western,1,1959,2,1,1928,1933,NL,1
a3a95b1a,NL,2,NL,NL,0,Western,0,1959,2,1,1939,1921,NL,1
a3b3a9ec,NL,-,NL,NL,0,Western,1,1966,2,1,1934,1927,NL,1
a3b4d85f,NL,2,NL,France,1,Western,0,1988,2,1,1958,1957,NL,1
a3bd237a,NL,1,NL,NL,0,Western,1,1952,2,1,1928,1931,NL,1
a3be3f38,France,2,NL,NL,0,Western,1,1966,2,1,1934,1939,France,0
a3c72708,US,1,NL,NL,0,Western,2,1988,2,1,1960,1960,US,0
a3ca8d15,NL,2,NL,France,1,Western,2,1997,2,1,1958,1960,NL,1
a3cc5ac9,NL,1,NL,NL,0,Western,2,1984,2,1,1945,1964,NL,1
a3d384f2,NL,1,NL,NL,0,Western,1,1982,2,1,1960,1946,NL,1
a3d567dc,NL,2,NL,Egypt,1,Western,2,1993,2,1,1966,1970,NL,1
a3d59df8,France,1,NL,NL,0,Western,1,1988,2,1,1963,1961,France,0
a3dbf7ac,France,1,France,NL,1,Western,0,1983,2,1,1946,1948,France,0
a3dd742e,NL,1,France,NL,1,Western,0,1969,2,1,1931,1933,NL,1
a3e74547,NL,2,NL,NL,0,Western,1,1987,2,1,1949,1961,NL,1
a3ec8810,NL,2,NL,NL,0,Western,0,1954,2,1,1928,1924,NL,1
a3ede384,NL,2,France,France,2,Western,2,1982,2,1,1952,1957,NL,1
a3fe4d1c,NL,1,US,NL,1,Western,1,1992,2,1,1965,1966,NL,1
a4018b70,NL,1,NL,France,1,Western,1,1958,2,1,1929,1930,NL,1
a4083fe4,NL,2,Egypt,NL,1,Western,0,1969,2,1,1941,1940,NL,1
a40f44bf,NL,1,NL,NL,0,Western,1,1991,2,1,1957,1959,NL,1
a41a9c3d,NL,2,NL,NL,0,Western,2,1969,2,1,1934,1940,NL,1
a41c74d2,NL,2,NL,France,1,Western,2,1965,2,1,1927,1926,NL,1
a41efaa2,NL,1,NL,Egypt,1,Western,1,1981,2,1,1960,1956,NL,1
a42a5d9d,NL,-,France,France,2,Western,2,1963,2,1,1937,1929,NL,1
a42e9a2e,NL,2,NL,NL,0,Western,2,1969,2,1,1947,1943,NL,1
a4363790,NL,2,France,NL,1,Western,1,1991,2,1,1971,1959,NL,1
a4432990,NL,2,NL,NL,0,Western,0,1999,2,1,1978,1968,NL,1
a4462b3c,NL,2,NL,NL,0,Western,1,1998,2,1,1964,1964,NL,1
a449ad34,NL,1,France,NL,1,Western,2,1952,2,1,1929,1921,NL,1
a45480f2,NL,2,NL,France,1,Western,2,1984,2,1,1945,1950,NL,1
a45e93ac,NL,1,France,NL,1,Western,1,1987,2,1,1959,1957,NL,1
a4698814,France,1,NL,NL,0,Western,0,1963,2,1,1927,1942,France,0
a46b7fbc,NL,1,France,NL,1,Western,0,1969,2,1,1941,1933,NL,1
a46e1321,NL,1,NL,NL,0,Western,2,1958,1,1,1922,1920,NL,1
a46e1c28,NL,2,NL,France,1,Western,2,1989,2,1,1957,1962,NL,1
a47e32fe,NL,2,NL,France,1,Western,1,1967,2,1,1945,1928,NL,1
a47e6a69,NL,2,NL,NL,0,Western,2,1998,2,1,1963,1977,NL,1
a4846853,NL,1,NL,NL,0,Western,1,1969,2,1,1937,1944,NL,1
a48730e5,NL,2,France,France,2,Western,0,1994,2,1,1965,1964,NL,1
a4878f8b,France,2,NL,France,1,Western,0,1982,2,1,1944,1948,France,0
a488c5df,NL,2,NL,NL,0,Western,0,1982,2,1,1960,1953,NL,1
a49bd1fc,NL,1,NL,NL,0,Western,1,1988,2,1,1957,1949,NL,1
a49e3288,NL,1,NL,NL,0,Western,1,1996,1,1,1965,1961,NL,1
a4a08ce5,NL,1,France,France,2,Western,0,1982,2,1,1950,1951,NL,1
a4a0c34f,NL,1,France,NL,1,Western,2,1984,2,1,1958,1946,NL,1
a4a5e9c3,NL,2,NL,NL,0,Western,1,1951,2,1,1920,1931,NL,1
a4b4cf8f,NL,2,NL,NL,0,Western,2,1969,2,1,1947,1939,NL,1
a4b832d2,NL,2,NL,NL,0,Western,1,1952,2,1,1927,1928,NL,1
a4be2f99,France,1,NL,France,1,Western,2,1980,2,1,1954,1960,France,0
a4cd7ce3,NL,1,NL,NL,0,Western,1,1966,2,1,1941,1944,NL,1
a4d17dea,France,2,France,NL,1,Western,0,1982,2,1,1949,1947,France,0
a4d29918,NL,2,NL,NL,0,Western,2,1966,2,1,1941,1929,NL,1
a4d2f8b1,NL,2,Egypt,NL,1,Western,0,1953,2,1,1918,1923,NL,1
a4d31ac3,NL,1,France,NL,1,Western,1,1965,2,1,1928,1941,NL,1
a4d584f1,NL,2,US,NL,1,Western,2,1953,1,1,1914,1923,NL,1
a4dab095,NL,1,NL,NL,0,Western,0,1983,2,1,1945,1944,NL,1
a4dfddac,NL,2,NL,Egypt,1,Western,1,1956,2,1,1917,1936,NL,1
a4f25734,NL,2,NL,NL,0,Western,2,1954,2,1,1928,1932,NL,1
a4f5cf18,NL,2,NL,France,1,Western,2,1965,2,1,1926,1939,NL,1
a4fb9d89,NL,1,NL,NL,0,Western,2,1997,2,1,1965,1963,NL,1
a5054379,NL,2,NL,NL,0,Western,0,1995,2,1,1970,1962,NL,1
a50f73c9,NL,-,NL,NL,0,Western,0,1969,2,1,1945,1931,NL,1
a51adaec,NL,1,Egypt,France,2,Western,0,1969,2,1,1939,1933,NL,1
a5286d91,NL,2,NL,Egypt,1,Western,1,1999,2,1,1974,1979,NL,1
a52b0470,NL,2,NL,NL,0,Western,2,1994,2,1,1962,1956,NL,1
a52b9e9e,NL,2,NL,US,1,Western,2,1988,2,1,1965,1955,NL,1
a52f1824,NL,1,France,NL,1,Western,1,1997,2,1,1961,1974,NL,1
a5300877,NL,2,NL,France,1,Western,1,1964,2,1,1931,1932,NL,1
a53078da,NL,1,NL,NL,0,Western,1,1990,2,1,1964,1965,NL,1
a5371112,US,1,France,NL,1,Western,0,1961,2,1,1938,1924,US,0
a537b2e0,NL,1,France,NL,1,Western,1,1951,2,1,1924,1922,NL,1
a53e80cc,NL,2,NL,NL,0,Western,1,1962,2,1,1926,1926,NL,1
a53ec3ca,NL,1,NL,NL,0,Western,1,1983,2,1,1958,1955,NL,1
a5497a8a,NL,1,France,NL,1,Western,0,1959,2,1,1936,1929,NL,1
a5527f3f,NL,1,Egypt,NL,1,Western,0,1988,2,1,1961,1957,NL,1
a55645c4,NL,2,NL,NL,0,Western,1,1954,2,1,1931,1934,NL,1
a557b13f,NL,1,NL,France,1,Western,1,1983,2,1,1961,1950,NL,1
a557dabb,NL,1,NL,NL,0,Western,0,1960,2,1,1928,1937,NL,1
a5583283,NL,1,NL,NL,0,Western,1,1965,2,1,1927,1931,NL,1
a55a121e,NL,1,NL,NL,0,Western,1,1994,2,1,1970,1964,NL,1
a55a9c87,NL,1,NL,NL,0,Western,1,1980,2,1,1953,1947,NL,1
a55b5343,NL,2,France,NL,1,Western,2,1950,2,1,1927,1928,NL,1
a55e6296,NL,2,NL,NL,0,Western,1,1999,2,1,1973,1973,NL,1
a55e8514,NL,1,NL,France,1,Western,1,1954,2,1,1920,1934,NL,1
a56098a5,NL,2,NL,NL,0,Western,0,1985,2,1,1953,1963,NL,1
a562adad,NL,2,NL,France,1,Western,1,1991,2,1,1956,1953,NL,1
a566d014,NL,1,NL,NL,0,Western,2,1957,2,1,1924,1923,NL,1
a56900d0,NL,1,France,NL,1,Western,0,1990,2,1,1970,1956,NL,1
a569e192,France,1,NL,NL,0,Western,2,1982,2,1,1957,1952,France,0
a5739ab3,NL,1,NL,France,1,Western,0,1981,2,1,1942,1943,NL,1
a574988c,NL,1,NL,NL,0,Western,1,1996,2,1,1963,1958,NL,1
a576cfca,NL,2,NL,NL,0,Western,0,1964,2,1,1935,1943,NL,1
a579cdd0,France,2,France,NL,1,Western,2,1989,2,1,1962,1953,France,0
a583dffa,NL,2,NL,NL,0,Western,0,1989,2,1,1956,1952,NL,1
a58689af,NL,2,NL,NL,0,Western,1,1954,2,1,1917,1931,NL,1
a58b15de,NL,1,France,France,2,Western,0,1960,2,1,1922,1934,NL,1
a58f2a09,NL,2,NL,NL,0,Western,2,1965,2,1,1935,1941,NL,1
a590d8a5,NL,1,NL,NL,0,Western,2,1951,2,1,1929,1925,NL,1
a59c07ce,NL,1,NL,France,1,Western,1,1994,2,1,1969,1956,NL,1
a5a2e4fb,France,1,US,NL,1,Western,2,1961,2,1,1939,1928,France,0
a5afaf4f,NL,1,France,NL,1,Western,1,1950,2,1,1929,1913,NL,1
a5b17aae,US,2,NL,NL,0,Western,1,1953,2,1,1923,1922,US,0
a5bb11ea,NL,1,NL,NL,0,Western,0,1992,2,1,1957,1953,NL,1
a5bb817c,NL,1,France,NL,1,Western,2,1953,2,1,1917,1915,NL,1
a5bf19b2,NL,-,France,NL,1,Western,2,1951,2,1,1912,1914,NL,1
a5c03771,NL,1,NL,NL,0,Western,2,1965,2,1,1939,1934,NL,1
a5c24622,NL,2,NL,France,1,Western,1,1953,2,1,1925,1922,NL,1
a5c25c92,NL,1,NL,NL,0,Western,2,1997,2,1,1975,1966,NL,1
a5c3b2c6,NL,1,NL,NL,0,Western,-,1986,2,1,1950,1959,NL,1
a5c74295,France,2,France,NL,1,Western,1,1980,2,1,1957,1944,France,0
a5cd8e98,NL,1,NL,NL,0,Western,2,1982,-,1,1954,1949,NL,1
a5e31363,France,1,NL,NL,0,Western,2,1962,2,1,1935,1940,France,0
a5e3c714,France,1,NL,NL,0,Western,1,1966,2,1,1931,1932,France,0
a5e41803,NL,2,NL,NL,0,Western,1,1982,2,1,1954,1957,NL,1
a5e696d4,France,2,NL,NL,0,Western,1,1985,2,1,1959,1962,France,0
a5ec3200,NL,2,NL,France,1,Western,0,1955,2,1,1921,1922,NL,1
a5f0c64f,NL,2,France,US,2,Western,1,1968,2,1,1945,1948,NL,1
a5f2863b,NL,2,NL,France,1,Western,0,1980,2,1,1942,1954,NL,1
a5f726e1,NL,1,NL,France,1,Western,0,1954,2,1,1915,1931,NL,1
a5fac204,NL,2,NL,France,1,Western,0,1995,2,1,1958,1961,NL,1
a5fe553b,NL,1,NL,France,1,Western,0,1967,2,1,1938,1943,NL,1
a6015273,NL,2,NL,NL,0,Western,0,1984,2,1,1945,1949,NL,1
a60b0103,France,2,France,France,2,Western,1,1987,2,1,1963,1953,France,0
a611486a,NL,1,US,NL,1,Western,1,1990,2,1,1958,1954,NL,1
a616fe81,NL,1,NL,NL,0,Western,2,1954,2,1,1927,1918,NL,1
a6198868,France,2,NL,NL,0,Western,1,1956,2,1,1934,1919,France,0
a61ccf9f,NL,2,NL,NL,0,Western,2,1959,2,1,1929,1937,NL,1
a61db1e6,US,1,NL,US,1,Western,1,1970,2,1,1947,1938,US,0
a6200c41,NL,1,NL,NL,0,Western,0,1955,2,1,1934,1932,NL,1
a625b20d,NL,2,France,US,2,Western,1,1991,2,1,1957,1955,NL,1
a6313c68,NL,1,France,NL,1,Western,2,1991,2,1,1966,1954,NL,1
a6370dec,NL,1,NL,NL,0,Western,1,1989,2,1,1967,1968,NL,1
a63bb118,NL,2,France,NL,1,Western,1,1960,2,1,1933,1931,NL,1
a6434ad1,NL,2,NL,NL,0,Western,1,1992,2,1,1967,1953,NL,1
a64ba58b,NL,1,NL,NL,0,Western,2,1961,2,1,1926,1926,NL,1
a65000dd,France,1,NL,NL,0,Western,1,1968,2,1,1948,1930,France,0
a656ca24,NL,1,NL,NL,0,Western,0,1985,2,1,1946,1948,NL,1
a658b0a4,France,1,NL,US,1,Western,2,1955,2,1,1931,1928,France,0
a65ce5ec,NL,1,US,NL,1,Western,1,1959,2,1,1937,1937,NL,1
a660706a,NL,1,NL,NL,0,Western,2,1988,2,1,1966,1967,NL,1
a6682dc3,NL,1,NL,NL,0,Western,1,1951,2,1,1924,1928,NL,1
a66a819b,NL,1,NL,France,1,Western,1,1980,2,1,1953,1950,NL,1
a67593f1,NL,2,NL,NL,0,Western,2,1955,2,1,1919,1922,NL,1
a6808a07,NL,1,France,France,2,Western,0,1964,2,1,1928,1940,NL,1
a6838729,NL,2,NL,NL,0,Western,1,1962,2,1,1940,1940,NL,1
a695d29d,France,2,NL,NL,0,Western,2,1951,2,1,1925,1913,France,0
a69bf0a7,NL,1,France,NL,1,Western,1,1960,2,1,1933,1933,NL,1
a6a7da2d,NL,1,NL,NL,0,Western,0,1998,2,1,1959,1970,NL,1
a6a7f283,NL,2,NL,NL,0,Western,2,1983,2,1,1953,1949,NL,1
a6afc8fc,France,1,NL,NL,0,Western,0,1957,2,1,1928,1920,France,0
a6b06ee6,NL,1,NL,NL,0,Western,0,1989,2,1,1961,1962,NL,1
a6b850ae,NL,1,Egypt,NL,1,Western,2,1980,2,1,1960,1947,NL,1
a6bcc05b,NL,2,NL,NL,0,Western,0,1996,2,1,1963,1963,NL,1
a6bccabe,NL,1,NL,NL,0,Western,1,1994,2,1,1959,1969,NL,1
a6be9d51,NL,1,US,NL,1,Western,1,1999,2,1,1978,1967,NL,1
a6c6e75d,NL,2,NL,NL,0,Western,2,1999,2,1,1979,1977,NL,1
a6cb9e02,NL,2,NL,France,1,Western,2,1983,2,1,1963,1946,NL,1
a6cffb07,NL,1,France,NL,1,Western,0,1969,2,1,1935,1938,NL,1
a6d08b90,NL,1,NL,NL,0,Western,0,1993,2,1,1960,1957,NL,1
a6d6429e,NL,2,NL,NL,0,Western,1,1991,2,1,1956,1965,NL,1
a6d9b92c,NL,2,NL,France,1,Western,1,1990,2,1,1969,1951,NL,1
a6dc4e67,NL,1,NL,France,1,Western,1,1950,2,1,1925,1911,NL,1
a6de93fb,NL,2,NL,NL,0,Western,2,1991,2,1,1967,1953,NL,1
a6e1b225,Egypt,2,NL,NL,0,Non-Western,2,1952,2,1,1929,1932,Egypt,0
a6e42865,NL,1,NL,NL,0,Western,2,1969,2,1,1936,1933,NL,1
a6e6912e,NL,2,NL,France,1,Western,2,1992,2,1,1971,1953,NL,1
a6e94b9f,NL,1,NL,France,1,Western,1,1987,2,1,1964,1959,NL,1
a6f5b55c,NL,2,NL,NL,0,Western,2,1959,2,1,1933,1926,NL,1
a6f93c7c,NL,1,NL,France,1,Western,2,1966,2,1,1932,1942,NL,1
a6ffcdb1,NL,1,NL,NL,0,Western,0,1996,2,1,1966,1964,NL,1
a707cb6d,NL,-,NL,France,1,Western,1,1967,2,1,1928,1936,NL,1
a70853ac,NL,2,NL,NL,0,Western,0,1965,2,1,1927,1930,NL,1
a7191e1a,NL,2,NL,NL,0,Western,0,1970,2,1,1931,1932,NL,1
a71e5354,NL,2,NL,France,1,Western,1,1953,2,1,1919,1924,NL,1
a72011df,NL,2,NL,France,1,Western,0,1982,1,1,1961,1959,NL,1
a720cf24,NL,2,NL,NL,0,Western,0,1970,2,1,1944,1940,NL,1
a72841b6,NL,1,France,NL,1,Western,0,1982,2,1,1958,1955,NL,1
a7398c12,NL,2,France,France,2,Western,2,1960,2,1,1937,1929,NL,1
a73a15ba,NL,1,NL,NL,0,Western,1,1982,2,1,1951,1952,NL,1
a73f6a52,NL,2,NL,NL,0,Western,2,1958,2,1,1927,1928,NL,1
a75576ae,NL,1,NL,NL,0,Western,2,1991,2,1,1955,1953,NL,1
a75bbc29,NL,2,NL,NL,0,Western,1,1989,2,1,1964,1969,NL,1
a75db4fc,NL,1,NL,NL,0,Western,2,1981,2,1,1943,1948,NL,1
a7644c21,NL,1,NL,NL,0,Western,0,1955,2,1,1924,1927,NL,1
a7688af0,NL,2,France,NL,1,Western,0,1969,2,1,1933,1946,NL,1
a7721970,NL,2,NL,NL,0,Western,1,1968,2,1,1932,1932,NL,1
a77dd615,NL,1,NL,NL,0,Western,1,1983,2,1,1962,1950,NL,1
a78045dc,NL,1,NL,NL,0,Western,0,1989,2,1,1969,1956,NL,1
a782f418,France,1,France,NL,1,Western,1,1967,2,1,1946,1938,France,0
a78a6cc0,NL,2,NL,NL,0,Western,0,1954,2,1,1926,1921,NL,1
a79054af,NL,2,Egypt,NL,1,Western,1,1998,2,1,1959,1969,NL,1
a790d001,France,1,NL,NL,0,Western,0,1983,2,1,1953,1960,France,0
a791e8a1,NL,2,NL,NL,0,Western,1,1953,2,1,1933,1923,NL,1
a7963263,NL,1,NL,NL,0,Western,1,1965,2,-,1941,1937,NL,1
a7975abc,NL,2,US,NL,1,Western,2,1955,2,1,1930,1931,NL,1
a79e7c68,NL,2,NL,NL,0,Western,1,1997,2,1,1971,1973,NL,1
a7a29ef0,NL,2,NL,NL,0,Western,1,1980,2,1,1956,1953,NL,1
a7a4df0a,France,1,France,France,2,Western,1,1958,2,1,1922,1919,France,0
a7aef821,NL,2,NL,NL,0,Western,2,1999,2,1,1978,1966,NL,1
a7b10401,NL,2,Egypt,NL,1,Western,1,1985,2,1,1950,1955,NL,1
a7baa863,NL,2,France,NL,1,Western,2,1969,2,1,1935,1944,NL,1
a7bb17f1,NL,2,NL,NL,0,Western,1,1984,2,1,1958,1963,NL,1
a7bcc6ea,NL,1,France,NL,1,Western,1,1981,2,1,1950,1944,NL,1
a7bd557a,NL,1,NL,NL,0,Western,2,1956,2,1,1934,1925,NL,1
a7c49d23,NL,1,France,NL,1,Western,1,1995,2,1,1970,1960,NL,1
a7c655c5,NL,2,NL,France,1,Western,0,1997,2,1,1974,1977,NL,1
a7d221c1,NL,1,France,NL,1,Western,2,1985,2,1,1963,1963,NL,1
a7dbe469,NL,1,NL,NL,0,Western,1,1994,2,1,1964,1971,NL,1
a7dcf8a2,NL,1,NL,NL,0,Western,1,1996,-,1,1972,1962,NL,1
a7e375e9,NL,2,NL,NL,0,Western,0,1989,2,1,1965,1951,NL,1
a7ef779f,NL,1,NL,NL,0,Western,2,1981,1,1,1944,1943,NL,1
a802887f,NL,2,France,France,2,Western,1,1955,2,1,1918,1927,NL,1
a8167862,Egypt,2,NL,France,1,Non-Western,1,1964,2,1,1927,1939,Egypt,0
a81f793b,US,1,NL,NL,0,Western,2,1956,2,1,1931,1927,US,0
a82187ec,NL,2,Egypt,NL,1,Western,2,1961,2,1,1923,1938,NL,1
a82bd908,US,2,France,NL,1,Western,1,1960,2,1,1927,1923,US,0
a82e2bb6,NL,1,France,NL,1,Western,2,1967,1,1,1945,1937,NL,1
a839ad91,NL,1,France,France,2,Western,1,1990,2,1,1957,1966,NL,1
a83cca46,NL,1,NL,NL,0,Western,-,1969,2,1,1936,1945,NL,1
a83f1543,NL,2,NL,NL,0,Western,1,1954,2,1,1918,1918,NL,1
a8418d0d,NL,1,NL,NL,0,Western,0,1983,2,1,1944,1961,NL,1
a846e54a,NL,2,France,NL,1,Western,1,1991,2,1,1969,1964,NL,1
a8490fea,NL,2,NL,NL,0,Western,2,1970,2,1,1950,1950,NL,1
a853b7bc,NL,2,NL,France,1,Western,2,1970,2,1,1939,1931,NL,1
a85a5152,NL,1,France,France,2,Western,2,1991,2,1,1956,1954,NL,1
a85db627,NL,1,NL,NL,0,Western,1,1984,2,1,1964,1961,NL,1
a85e8b5d,NL,1,NL,NL,0,Western,1,1992,2,1,1972,1968,NL,1
a86664f7,NL,2,NL,US,1,Western,1,1970,2,1,1938,1944,NL,1
a8683e6b,NL,1,France,France,2,Western,1,1991,2,1,1953,1967,NL,1
a8685efd,NL,1,NL,NL,0,Western,0,1964,2,1,1930,1932,NL,1
