HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,EVENT,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH
208bf2ca,couple with children,d35cf72b,child living at home,1,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
208bf2ca,couple with children,ec2e126b,partner in couple with children,1,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
9764e583,couple with children,0b2f1798,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
9764e583,couple with children,de5b3581,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
9764e583,couple with children,74fdfb73,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
9764e583,couple with children,f39962d5,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
9764e583,couple with children,34c3bf80,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
9cf2a509,couple with children,853fe91f,partner in couple with children,1,4,1995-01-01,1996-01-01,2,2,nothing,2015.0,01,2010.0,05
9cf2a509,couple with children,02dae9b3,child living at home,1,4,1995-01-01,1996-01-01,2,2,nothing,2015.0,01,2010.0,05
9cf2a509,couple with children,ceb688ab,partner in couple with children,1,4,1995-01-01,1996-01-01,2,2,nothing,2015.0,01,2010.0,05
9cf2a509,couple with children,6b9bb414,child living at home,1,4,1995-01-01,1996-01-01,2,2,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,803211ef,partner in couple with children,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,90d5c62a,partner in couple with children,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,431cea40,child living at home,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,bc90f08b,child living at home,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,9e0c9697,child living at home,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
0760ceb9,single person household,8f30630d,single person,0,1,1995-01-01,1996-01-01,1,0,breakup,,--,,--
07a30e39,single parent household,17250469,parent in single parent household,0,4,1995-01-01,1996-01-01,1,3,breakup,,--,,--
07a30e39,single parent household,2bbc5d88,child living at home,0,4,1995-01-01,1996-01-01,1,3,breakup,,--,,--
07a30e39,single parent household,befc15c9,child living at home,0,4,1995-01-01,1996-01-01,1,3,breakup,,--,,--
07a30e39,single parent household,92ad9e37,child living at home,0,4,1995-01-01,1996-01-01,1,3,breakup,,--,,--
1e165fa0,single person household,eb1e611e,single person,0,1,1995-01-01,1996-01-01,1,0,nothing,,--,,--
55bdc77e,single person household,38f180e6,single person,1,1,1995-01-01,1996-01-01,1,0,nothing,,--,,--
11161a29,single person household,4f3a8f30,single person,0,1,1995-01-01,1996-01-01,1,0,nothing,,--,,--
23ae98aa,single parent household,860ec335,parent in single parent household,0,2,1995-01-01,1996-01-01,1,1,child_born,,--,,--
23ae98aa,single parent household,39645541,child living at home,0,2,1995-01-01,1996-01-01,1,1,child_born,,--,,--
7d843191,couple with children,f685e86d,partner in couple with children,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
7d843191,couple with children,1e5842ee,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
7d843191,couple with children,247fbc76,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
7d843191,couple with children,61243c95,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
7d843191,couple with children,ca5c5e48,partner in couple with children,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
7d843191,couple with children,219f0ee6,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
7d843191,couple with children,73123b04,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
4308ee85,couple with children,9b083d70,partner in couple with children,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
4308ee85,couple with children,d5bd699f,partner in couple with children,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
4308ee85,couple with children,35afd9ff,child living at home,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
3f74dfbc,couple with children,7c903c8b,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
3f74dfbc,couple with children,ddd88a26,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
3f74dfbc,couple with children,62058e8a,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
3f74dfbc,couple with children,65fbc6a1,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
3f74dfbc,couple with children,bbe7343e,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
fd54ae85,couple with children,edecd5f5,partner in couple with children,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
fd54ae85,couple with children,7cdf5a71,partner in couple with children,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
fd54ae85,couple with children,3facafe2,child living at home,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
54ee1199,single person household,c6a4c67e,single person,0,1,1995-01-01,1996-01-01,1,0,breakup,,--,,--
17217684,single person household,f901aeea,single person,0,1,1995-01-01,1996-01-01,1,0,breakup,,--,,--
23ef24a3,single person household,df16a0df,single person,0,1,1995-01-01,1996-01-01,1,0,nothing,,--,,--
c486e628,couple with children,a97ae209,partner in couple with children,1,8,1995-01-01,1996-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,93c3b503,child living at home,1,8,1995-01-01,1996-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,57c99fa1,child living at home,1,8,1995-01-01,1996-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,37490794,child living at home,1,8,1995-01-01,1996-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,16f92055,partner in couple with children,1,8,1995-01-01,1996-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,2e738989,child living at home,1,8,1995-01-01,1996-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,11590e61,child living at home,1,8,1995-01-01,1996-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,f531984b,child living at home,1,8,1995-01-01,1996-01-01,2,6,nothing,2015.0,01,2010.0,05
bf77c58e,couple with children,7be701c2,partner in couple with children,0,4,1995-01-01,1996-01-01,2,2,nothing,2015.0,01,2010.0,05
bf77c58e,couple with children,ac8b356f,child living at home,0,4,1995-01-01,1996-01-01,2,2,nothing,2015.0,01,2010.0,05
bf77c58e,couple with children,3d190e9d,partner in couple with children,0,4,1995-01-01,1996-01-01,2,2,nothing,2015.0,01,2010.0,05
bf77c58e,couple with children,13cf5fcd,child living at home,0,4,1995-01-01,1996-01-01,2,2,nothing,2015.0,01,2010.0,05
787d8e6d,couple with children,6c41c19b,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,child_born,2015.0,01,2010.0,05
787d8e6d,couple with children,4ab62457,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,child_born,2015.0,01,2010.0,05
787d8e6d,couple with children,738e4b52,child living at home,0,5,1995-01-01,1996-01-01,2,3,child_born,2015.0,01,2010.0,05
787d8e6d,couple with children,7ad0c7cb,child living at home,0,5,1995-01-01,1996-01-01,2,3,child_born,2015.0,01,2010.0,05
787d8e6d,couple with children,a159dba0,child living at home,0,5,1995-01-01,1996-01-01,2,3,child_born,2015.0,01,2010.0,05
65b9c242,couple with children,b26b57de,partner in couple with children,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
65b9c242,couple with children,dd318db8,child living at home,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
65b9c242,couple with children,5f2120dd,child living at home,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
65b9c242,couple with children,99bafd58,partner in couple with children,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
65b9c242,couple with children,ffb00fab,child living at home,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
65b9c242,couple with children,eb909139,child living at home,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
386b0632,couple with children,1d4d2171,partner in couple with children,1,3,1995-01-01,1996-01-01,2,1,child_born,2015.0,01,2010.0,05
386b0632,couple with children,f47b6fce,partner in couple with children,1,3,1995-01-01,1996-01-01,2,1,child_born,2015.0,01,2010.0,05
386b0632,couple with children,c5f83cf4,child living at home,1,3,1995-01-01,1996-01-01,2,1,child_born,2015.0,01,2010.0,05
042aa557,couple with children,d6a8c905,partner in couple with children,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,1a55e142,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,03c6605f,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,67254760,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,7b44a300,partner in couple with children,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,6cce39de,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,d9b62737,child living at home,0,7,1995-01-01,1996-01-01,2,5,couple_formed,2015.0,01,2010.0,05
f97339d3,couple with children,ed2760e4,partner in couple with children,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
f97339d3,couple with children,a514d4f3,partner in couple with children,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
f97339d3,couple with children,0fab8cd4,child living at home,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
f97339d3,couple with children,1ee23966,child living at home,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
f97339d3,couple with children,2e4a5aa7,child living at home,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
f97339d3,couple with children,e9482d42,child living at home,1,6,1995-01-01,1996-01-01,2,4,child_born,2015.0,01,2010.0,05
b55a1feb,couple with children,677fc918,partner in couple with children,0,7,1995-01-01,1996-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,04944dda,child living at home,0,7,1995-01-01,1996-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,d1ccc4c3,child living at home,0,7,1995-01-01,1996-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,072ccdc5,partner in couple with children,0,7,1995-01-01,1996-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,d5eae13d,child living at home,0,7,1995-01-01,1996-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,73714a86,child living at home,0,7,1995-01-01,1996-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,2ba7c873,child living at home,0,7,1995-01-01,1996-01-01,2,5,nothing,2015.0,01,2010.0,05
687ba355,single parent household,563983b6,parent in single parent household,1,3,1995-01-01,1996-01-01,1,2,nothing,,--,,--
687ba355,single parent household,f80f49ed,child living at home,1,3,1995-01-01,1996-01-01,1,2,nothing,,--,,--
687ba355,single parent household,3959ca2f,child living at home,1,3,1995-01-01,1996-01-01,1,2,nothing,,--,,--
3a1dd939,single person household,504039d3,single person,1,1,1995-01-01,1996-01-01,1,0,breakup,,--,,--
61da7cd7,single person household,ba1c5bc0,single person,1,1,1995-01-01,1996-01-01,1,0,breakup,,--,,--
98494c83,couple with children,c287df82,partner in couple with children,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,f7117412,partner in couple with children,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,9474d614,child living at home,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,8cd4678b,child living at home,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,3ecfc7de,child living at home,1,5,1995-01-01,1996-01-01,2,3,nothing,2015.0,01,2010.0,05
eaf89eb1,single person household,f0a19adc,single person,0,1,1995-01-01,1996-01-01,1,0,nothing,,--,,--
0b8168f8,single parent household,9ce02f22,parent in single parent household,0,2,1995-01-01,1996-01-01,1,1,nothing,,--,,--
0b8168f8,single parent household,0f66bec7,child living at home,0,2,1995-01-01,1996-01-01,1,1,nothing,,--,,--
80bf8a50,single parent household,9c292f29,parent in single parent household,0,5,1995-01-01,1996-01-01,1,4,nothing,,--,,--
80bf8a50,single parent household,c70f17db,child living at home,0,5,1995-01-01,1996-01-01,1,4,nothing,,--,,--
80bf8a50,single parent household,201b0565,child living at home,0,5,1995-01-01,1996-01-01,1,4,nothing,,--,,--
80bf8a50,single parent household,94c7184b,child living at home,0,5,1995-01-01,1996-01-01,1,4,nothing,,--,,--
80bf8a50,single parent household,7d668906,child living at home,0,5,1995-01-01,1996-01-01,1,4,nothing,,--,,--
61ca8b48,couple with children,203f72e6,partner in couple with children,0,3,1995-01-01,1996-01-01,2,1,couple_formed,2015.0,01,2010.0,05
61ca8b48,couple with children,c5385471,child living at home,0,3,1995-01-01,1996-01-01,2,1,couple_formed,2015.0,01,2010.0,05
61ca8b48,couple with children,2ecb427e,partner in couple with children,0,3,1995-01-01,1996-01-01,2,1,couple_formed,2015.0,01,2010.0,05
da16f2ab,couple with children,7ea2119e,partner in couple with children,0,6,1995-01-01,1996-01-01,2,4,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,52ba2d04,partner in couple with children,0,6,1995-01-01,1996-01-01,2,4,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,a5d88020,child living at home,0,6,1995-01-01,1996-01-01,2,4,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,4551f63c,child living at home,0,6,1995-01-01,1996-01-01,2,4,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,1a42e2e9,child living at home,0,6,1995-01-01,1996-01-01,2,4,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,9af78544,child living at home,0,6,1995-01-01,1996-01-01,2,4,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,c85b38d8,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
258ab2fe,couple with children,b45bb496,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
258ab2fe,couple with children,cd698d09,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
258ab2fe,couple with children,fbbcb456,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
258ab2fe,couple with children,b31cdcdb,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
3c1cb5b1,single person household,1c0cf745,single person,1,1,1995-01-01,1996-01-01,1,0,breakup,,--,,--
3e27ef7b,single person household,0e30c262,single person,1,1,1995-01-01,1996-01-01,1,0,breakup,,--,,--
a579f418,single parent household,87262451,parent in single parent household,0,2,1995-01-01,1996-01-01,1,1,nothing,,--,,--
a579f418,single parent household,ed5e0dbb,child living at home,0,2,1995-01-01,1996-01-01,1,1,nothing,,--,,--
0e1d9545,couple with children,f5126b48,partner in couple with children,1,3,1995-01-01,1996-01-01,2,1,couple_formed,2015.0,01,2010.0,05
0e1d9545,couple with children,e3ee2e3d,child living at home,1,3,1995-01-01,1996-01-01,2,1,couple_formed,2015.0,01,2010.0,05
0e1d9545,couple with children,2f0335cb,partner in couple with children,1,3,1995-01-01,1996-01-01,2,1,couple_formed,2015.0,01,2010.0,05
c9c36cce,couple with children,28a097ab,partner in couple with children,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
c9c36cce,couple with children,5e610014,partner in couple with children,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
c9c36cce,couple with children,6c7764d8,child living at home,0,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
49c7f330,couple without children,2707d4e0,partner in couple without children,1,2,1995-01-01,1996-01-01,2,0,nothing,2015.0,01,2010.0,05
49c7f330,couple without children,870e1532,partner in couple without children,1,2,1995-01-01,1996-01-01,2,0,nothing,2015.0,01,2010.0,05
189a8f87,couple with children,761df28c,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
189a8f87,couple with children,3021edf4,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
189a8f87,couple with children,ad20a108,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
189a8f87,couple with children,972eff55,child living at home,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
189a8f87,couple with children,9554b54a,partner in couple with children,0,5,1995-01-01,1996-01-01,2,3,couple_formed,2015.0,01,2010.0,05
eb06f6a6,single person household,8d478736,single person,1,1,1995-01-01,1996-01-01,1,0,breakup,,--,,--
7d97b9f0,single parent household,c2921c9d,parent in single parent household,0,3,1995-01-01,1996-01-01,1,2,breakup,,--,,--
7d97b9f0,single parent household,4d5f864d,child living at home,0,3,1995-01-01,1996-01-01,1,2,breakup,,--,,--
7d97b9f0,single parent household,56b25cd7,child living at home,0,3,1995-01-01,1996-01-01,1,2,breakup,,--,,--
0fc8faa3,single person household,934a8721,single person,0,1,1995-01-01,1996-01-01,1,0,nothing,,--,,--
b0a436f7,couple with children,741b384b,partner in couple with children,1,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
b0a436f7,couple with children,b58fe046,partner in couple with children,1,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
b0a436f7,couple with children,0d302242,child living at home,1,3,1995-01-01,1996-01-01,2,1,nothing,2015.0,01,2010.0,05
