rinpersoon,education_level,GBAGEBOORTEJAAR,OPLNIVSOI2016AGG4HBMETNIRWO,OPLNIVSOI2016AGG4HGMETNIRWO,RICHTdetailISCEDF2013HBmetNIRWO,RICHTdetailISCEDF2013HGmetNIRWO,OPLNIVSOI2021AGG4HBmetNIRWO,OPLNIVSOI2021AGG4HGmetNIRWO,RICHTSOI2021SCEDF2013HBNIRWO,RICHTSOI2021SCEDF2013HGNIRWO,year
42f0c1c0,3.0,1956,-,-,-,-,-,-,-,-,2010
42f93d01,6.0,1986,-,-,-,-,-,-,-,-,2010
42fb6cd0,12.0,1964,-,-,-,-,-,-,-,-,2010
42fcda41,15.0,1995,-,-,-,-,-,-,-,-,2010
42fe8c40,3.0,1988,-,-,-,-,-,-,-,-,2010
43918750,17.0,1967,-,-,-,-,-,-,-,-,2010
3d67c573,1.0,1957,-,-,-,-,-,-,-,-,2010
3d623636,11.0,1982,-,-,-,-,-,-,-,-,2010
3d5d33f8,14.0,1954,-,-,-,-,-,-,-,-,2010
37a8068a,4.0,1966,-,-,-,-,-,-,-,-,2010
37b131ef,16.0,1982,-,-,-,-,-,-,-,-,2010
37b88735,17.0,1983,-,-,-,-,-,-,-,-,2010
37bc99e5,14.0,1984,-,-,-,-,-,-,-,-,2010
37be67ed,7.0,1967,-,-,-,-,-,-,-,-,2010
37c0e1a4,14.0,1991,-,-,-,-,-,-,-,-,2010
37c6164f,8.0,1962,-,-,-,-,-,-,-,-,2010
37c75aff,9.0,1988,-,-,-,-,-,-,-,-,2010
37cfc1cc,12.0,1950,-,-,-,-,-,-,-,-,2010
37d0d60d,17.0,1991,-,-,-,-,-,-,-,-,2010
37a6a8b5,5.0,1980,-,-,-,-,-,-,-,-,2010
37d2a0a3,1.0,1994,-,-,-,-,-,-,-,-,2010
37dce3bd,6.0,1965,-,-,-,-,-,-,-,-,2010
37e06cf6,14.0,1994,-,-,-,-,-,-,-,-,2010
37e6208b,4.0,1969,-,-,-,-,-,-,-,-,2010
37e788ce,5.0,1995,-,-,-,-,-,-,-,-,2010
37ec4088,14.0,1985,-,-,-,-,-,-,-,-,2010
37f313b0,6.0,1990,-,-,-,-,-,-,-,-,2010
37f34da6,12.0,1969,-,-,-,-,-,-,-,-,2010
37f73e07,2.0,1953,-,-,-,-,-,-,-,-,2010
37f98689,9.0,1969,-,-,-,-,-,-,-,-,2010
37fcddf5,7.0,1994,-,-,-,-,-,-,-,-,2010
37d7167b,4.0,1960,-,-,-,-,-,-,-,-,2010
380b7e06,4.0,1962,-,-,-,-,-,-,-,-,2010
379fc098,5.0,1965,-,-,-,-,-,-,-,-,2010
379db156,6.0,1958,-,-,-,-,-,-,-,-,2010
37482a69,17.0,1970,-,-,-,-,-,-,-,-,2010
374a93e3,13.0,1980,-,-,-,-,-,-,-,-,2010
375067db,13.0,1992,-,-,-,-,-,-,-,-,2010
375536a3,12.0,1953,-,-,-,-,-,-,-,-,2010
3755d06d,12.0,1994,-,-,-,-,-,-,-,-,2010
375c2eba,3.0,1966,-,-,-,-,-,-,-,-,2010
375ca3dc,17.0,1957,-,-,-,-,-,-,-,-,2010
37606f04,14.0,1987,-,-,-,-,-,-,-,-,2010
37695c85,17.0,1988,-,-,-,-,-,-,-,-,2010
3769f135,10.0,1967,-,-,-,-,-,-,-,-,2010
379eb1c5,14.0,1989,-,-,-,-,-,-,-,-,2010
376c5f17,5.0,1983,-,-,-,-,-,-,-,-,2010
376f0e4e,12.0,1964,-,-,-,-,-,-,-,-,2010
376f2d0c,8.0,1985,-,-,-,-,-,-,-,-,2010
3777baaf,13.0,1989,-,-,-,-,-,-,-,-,2010
377b9f34,14.0,1951,-,-,-,-,-,-,-,-,2010
377de796,16.0,1985,-,-,-,-,-,-,-,-,2010
377e8062,11.0,1955,-,-,-,-,-,-,-,-,2010
378237bf,13.0,1956,-,-,-,-,-,-,-,-,2010
378bb815,3.0,1967,-,-,-,-,-,-,-,-,2010
378f56a0,10.0,1963,-,-,-,-,-,-,-,-,2010
379b854b,7.0,1987,-,-,-,-,-,-,-,-,2010
376e0f98,10.0,1989,-,-,-,-,-,-,-,-,2010
3812f338,6.0,1954,-,-,-,-,-,-,-,-,2010
38199bfd,9.0,1984,-,-,-,-,-,-,-,-,2010
381ad765,4.0,1992,-,-,-,-,-,-,-,-,2010
389b263a,2.0,1957,-,-,-,-,-,-,-,-,2010
38ac057e,9.0,1993,-,-,-,-,-,-,-,-,2010
38ae7dae,13.0,1954,-,-,-,-,-,-,-,-,2010
38b1a115,11.0,1982,-,-,-,-,-,-,-,-,2010
38b30a91,8.0,1991,-,-,-,-,-,-,-,-,2010
38b6295e,12.0,1996,-,-,-,-,-,-,-,-,2010
38badafa,9.0,1967,-,-,-,-,-,-,-,-,2010
38bb1bf2,12.0,1996,-,-,-,-,-,-,-,-,2010
38bd7acd,2.0,1969,-,-,-,-,-,-,-,-,2010
38be7329,1.0,1957,-,-,-,-,-,-,-,-,2010
3899c309,8.0,1964,-,-,-,-,-,-,-,-,2010
38c24cda,10.0,1980,-,-,-,-,-,-,-,-,2010
38e913c4,13.0,1981,-,-,-,-,-,-,-,-,2010
38f7adb9,14.0,1983,-,-,-,-,-,-,-,-,2010
38f7d37a,12.0,1965,-,-,-,-,-,-,-,-,2010
38fa3503,6.0,1994,-,-,-,-,-,-,-,-,2010
38fb7da0,15.0,1994,-,-,-,-,-,-,-,-,2010
39028c16,17.0,1953,-,-,-,-,-,-,-,-,2010
39065f81,11.0,1964,-,-,-,-,-,-,-,-,2010
390720b2,9.0,1961,-,-,-,-,-,-,-,-,2010
390754c4,12.0,1964,-,-,-,-,-,-,-,-,2010
3907f5eb,16.0,1962,-,-,-,-,-,-,-,-,2010
38c3c5d7,11.0,1966,-,-,-,-,-,-,-,-,2010
3898d6b4,15.0,1964,-,-,-,-,-,-,-,-,2010
388d7e0d,8.0,1962,-,-,-,-,-,-,-,-,2010
388ae55a,10.0,1950,-,-,-,-,-,-,-,-,2010
381ef11b,4.0,1990,-,-,-,-,-,-,-,-,2010
381ff90d,12.0,1962,-,-,-,-,-,-,-,-,2010
382252da,3.0,1951,-,-,-,-,-,-,-,-,2010
38252a36,7.0,1961,-,-,-,-,-,-,-,-,2010
3828d289,12.0,1955,-,-,-,-,-,-,-,-,2010
382c0cb3,8.0,1968,-,-,-,-,-,-,-,-,2010
3835bdea,15.0,1960,-,-,-,-,-,-,-,-,2010
384ce36d,5.0,1950,-,-,-,-,-,-,-,-,2010
38501897,2.0,1969,-,-,-,-,-,-,-,-,2010
3850ab38,10.0,1957,-,-,-,-,-,-,-,-,2010
385366ec,14.0,1960,-,-,-,-,-,-,-,-,2010
38546b51,1.0,1982,-,-,-,-,-,-,-,-,2010
3858b407,14.0,1984,-,-,-,-,-,-,-,-,2010
3861e639,2.0,1951,-,-,-,-,-,-,-,-,2010
38642523,15.0,1963,-,-,-,-,-,-,-,-,2010
387188bb,8.0,1964,-,-,-,-,-,-,-,-,2010
3872174f,16.0,1951,-,-,-,-,-,-,-,-,2010
3872b4c9,3.0,1992,-,-,-,-,-,-,-,-,2010
38792d32,1.0,1964,-,-,-,-,-,-,-,-,2010
387b74d5,14.0,1995,-,-,-,-,-,-,-,-,2010
387c6be1,16.0,1965,-,-,-,-,-,-,-,-,2010
387e3ace,6.0,1995,-,-,-,-,-,-,-,-,2010
3881a26d,10.0,1960,-,-,-,-,-,-,-,-,2010
3745a07d,13.0,1952,-,-,-,-,-,-,-,-,2010
3908d00b,13.0,1998,-,-,-,-,-,-,-,-,2010
3744bf8e,3.0,1986,-,-,-,-,-,-,-,-,2010
37341e23,17.0,1960,-,-,-,-,-,-,-,-,2010
35c3bd79,17.0,1969,-,-,-,-,-,-,-,-,2010
35d25783,3.0,1966,-,-,-,-,-,-,-,-,2010
35d575de,13.0,1982,-,-,-,-,-,-,-,-,2010
35d90f57,12.0,1958,-,-,-,-,-,-,-,-,2010
35da5c70,12.0,1989,-,-,-,-,-,-,-,-,2010
35df0ca2,11.0,1987,-,-,-,-,-,-,-,-,2010
36047f1c,15.0,1983,-,-,-,-,-,-,-,-,2010
36062830,16.0,1990,-,-,-,-,-,-,-,-,2010
36084a60,7.0,1981,-,-,-,-,-,-,-,-,2010
360d4f1e,8.0,1954,-,-,-,-,-,-,-,-,2010
35c27f7d,6.0,1956,-,-,-,-,-,-,-,-,2010
36134fd1,11.0,1989,-,-,-,-,-,-,-,-,2010
36177b3f,10.0,1951,-,-,-,-,-,-,-,-,2010
36195f2e,16.0,1985,-,-,-,-,-,-,-,-,2010
361c970e,10.0,1960,-,-,-,-,-,-,-,-,2010
361eb190,11.0,1953,-,-,-,-,-,-,-,-,2010
3626adb7,4.0,1965,-,-,-,-,-,-,-,-,2010
362e2cb6,6.0,1991,-,-,-,-,-,-,-,-,2010
36322f26,17.0,1983,-,-,-,-,-,-,-,-,2010
363ab33e,12.0,1991,-,-,-,-,-,-,-,-,2010
363ae9a9,17.0,1961,-,-,-,-,-,-,-,-,2010
364200da,9.0,1982,-,-,-,-,-,-,-,-,2010
36157766,11.0,1996,-,-,-,-,-,-,-,-,2010
36426134,16.0,1982,-,-,-,-,-,-,-,-,2010
35c18ebc,10.0,1967,-,-,-,-,-,-,-,-,2010
35ae1a2b,2.0,1963,-,-,-,-,-,-,-,-,2010
352b957b,5.0,1990,-,-,-,-,-,-,-,-,2010
35376150,12.0,1970,-,-,-,-,-,-,-,-,2010
35422e7e,5.0,1987,-,-,-,-,-,-,-,-,2010
35476cd7,12.0,1989,-,-,-,-,-,-,-,-,2010
35493c10,10.0,1955,-,-,-,-,-,-,-,-,2010
354bed65,1.0,1989,-,-,-,-,-,-,-,-,2010
3559ff8f,15.0,1992,-,-,-,-,-,-,-,-,2010
355f7388,15.0,1966,-,-,-,-,-,-,-,-,2010
3560ce10,11.0,1963,-,-,-,-,-,-,-,-,2010
3561db91,10.0,1983,-,-,-,-,-,-,-,-,2010
35b54668,5.0,1984,-,-,-,-,-,-,-,-,2010
356450cd,7.0,1954,-,-,-,-,-,-,-,-,2010
356b7286,10.0,1970,-,-,-,-,-,-,-,-,2010
3575f8e3,8.0,1986,-,-,-,-,-,-,-,-,2010
35779d19,9.0,1980,-,-,-,-,-,-,-,-,2010
357c9c62,14.0,1967,-,-,-,-,-,-,-,-,2010
358c8d58,10.0,1995,-,-,-,-,-,-,-,-,2010
3592d163,2.0,1980,-,-,-,-,-,-,-,-,2010
359ab16a,7.0,1983,-,-,-,-,-,-,-,-,2010
359b0a7c,17.0,1952,-,-,-,-,-,-,-,-,2010
359d4122,10.0,1989,-,-,-,-,-,-,-,-,2010
35adc438,13.0,1988,-,-,-,-,-,-,-,-,2010
3569f325,4.0,1965,-,-,-,-,-,-,-,-,2010
364b4e43,1.0,1961,-,-,-,-,-,-,-,-,2010
36572eaa,16.0,1983,-,-,-,-,-,-,-,-,2010
365d2a65,14.0,1968,-,-,-,-,-,-,-,-,2010
36d71d0b,10.0,1968,-,-,-,-,-,-,-,-,2010
36d9b510,7.0,1980,-,-,-,-,-,-,-,-,2010
36da6339,10.0,1953,-,-,-,-,-,-,-,-,2010
36de918d,15.0,1982,-,-,-,-,-,-,-,-,2010
36e77d30,13.0,1980,-,-,-,-,-,-,-,-,2010
36e9cfb4,1.0,1960,-,-,-,-,-,-,-,-,2010
36ef6d05,2.0,1967,-,-,-,-,-,-,-,-,2010
36f25cca,13.0,1997,-,-,-,-,-,-,-,-,2010
36f65442,11.0,1966,-,-,-,-,-,-,-,-,2010
36f8fe65,3.0,1990,-,-,-,-,-,-,-,-,2010
36d4d199,16.0,1989,-,-,-,-,-,-,-,-,2010
37046141,5.0,1985,-,-,-,-,-,-,-,-,2010
371756dd,5.0,1950,-,-,-,-,-,-,-,-,2010
3719c5eb,6.0,1952,-,-,-,-,-,-,-,-,2010
371a12c0,15.0,1988,-,-,-,-,-,-,-,-,2010
371a441e,16.0,1996,-,-,-,-,-,-,-,-,2010
371a44d4,16.0,1958,-,-,-,-,-,-,-,-,2010
371bd8d8,1.0,1957,-,-,-,-,-,-,-,-,2010
371c2417,8.0,1969,-,-,-,-,-,-,-,-,2010
371c295c,7.0,1951,-,-,-,-,-,-,-,-,2010
372aec4e,9.0,1990,-,-,-,-,-,-,-,-,2010
6bbc0b85,1.0,1955,-,-,-,-,-,-,-,-,2010
371576a1,2.0,1965,-,-,-,-,-,-,-,-,2010
36cb232f,7.0,1970,-,-,-,-,-,-,-,-,2010
36caa0dd,4.0,1966,-,-,-,-,-,-,-,-,2010
36c4f9ef,3.0,1955,-,-,-,-,-,-,-,-,2010
3662ccc0,16.0,1988,-,-,-,-,-,-,-,-,2010
366485d8,10.0,1981,-,-,-,-,-,-,-,-,2010
3667c704,12.0,1990,-,-,-,-,-,-,-,-,2010
3667c711,1.0,1964,-,-,-,-,-,-,-,-,2010
36692022,3.0,1951,-,-,-,-,-,-,-,-,2010
366a5a30,14.0,1955,-,-,-,-,-,-,-,-,2010
366ad080,1.0,1982,-,-,-,-,-,-,-,-,2010
366daeaf,10.0,1956,-,-,-,-,-,-,-,-,2010
367120de,1.0,1952,-,-,-,-,-,-,-,-,2010
36719438,15.0,1992,-,-,-,-,-,-,-,-,2010
36777973,11.0,1962,-,-,-,-,-,-,-,-,2010
368113aa,16.0,1985,-,-,-,-,-,-,-,-,2010
36856187,5.0,1991,-,-,-,-,-,-,-,-,2010
3686bb77,16.0,1985,-,-,-,-,-,-,-,-,2010
3687ea9c,13.0,1966,-,-,-,-,-,-,-,-,2010
368a0a4a,5.0,1968,-,-,-,-,-,-,-,-,2010
369a42d4,6.0,1954,-,-,-,-,-,-,-,-,2010
369d51b8,2.0,1954,-,-,-,-,-,-,-,-,2010
369d9060,13.0,1961,-,-,-,-,-,-,-,-,2010
36a3e0b9,10.0,1953,-,-,-,-,-,-,-,-,2010
36a534f6,3.0,1954,-,-,-,-,-,-,-,-,2010
36afa8b6,5.0,1966,-,-,-,-,-,-,-,-,2010
36b94373,11.0,1984,-,-,-,-,-,-,-,-,2010
3734740b,9.0,1956,-,-,-,-,-,-,-,-,2010
3909046b,2.0,1964,-,-,-,-,-,-,-,-,2010
390a9a7e,5.0,1966,-,-,-,-,-,-,-,-,2010
390c94df,8.0,1995,-,-,-,-,-,-,-,-,2010
3bf88359,8.0,1957,-,-,-,-,-,-,-,-,2010
3c04f15d,12.0,1992,-,-,-,-,-,-,-,-,2010
3c0c72fb,6.0,1986,-,-,-,-,-,-,-,-,2010
3c1058b7,4.0,1993,-,-,-,-,-,-,-,-,2010
3c1189b4,8.0,1992,-,-,-,-,-,-,-,-,2010
3c14e45a,9.0,1958,-,-,-,-,-,-,-,-,2010
3c2030d6,9.0,1953,-,-,-,-,-,-,-,-,2010
3c21e87e,1.0,1996,-,-,-,-,-,-,-,-,2010
3c262ca0,9.0,1960,-,-,-,-,-,-,-,-,2010
3c266f86,2.0,1967,-,-,-,-,-,-,-,-,2010
3bf6746d,12.0,1967,-,-,-,-,-,-,-,-,2010
3c2bc8cb,5.0,1983,-,-,-,-,-,-,-,-,2010
3c35b700,16.0,1957,-,-,-,-,-,-,-,-,2010
3c362c7d,11.0,1984,-,-,-,-,-,-,-,-,2010
3c3b1055,10.0,1983,-,-,-,-,-,-,-,-,2010
3c3bef1b,10.0,1953,-,-,-,-,-,-,-,-,2010
3c3cb36c,15.0,1998,-,-,-,-,-,-,-,-,2010
3c3d6a45,11.0,1987,-,-,-,-,-,-,-,-,2010
3c3ec843,10.0,1960,-,-,-,-,-,-,-,-,2010
3c4daa41,5.0,1959,-,-,-,-,-,-,-,-,2010
3c52f795,4.0,1993,-,-,-,-,-,-,-,-,2010
3c53859f,11.0,1970,-,-,-,-,-,-,-,-,2010
3c30dd67,1.0,1953,-,-,-,-,-,-,-,-,2010
3c585699,9.0,1985,-,-,-,-,-,-,-,-,2010
3bf10378,11.0,1967,-,-,-,-,-,-,-,-,2010
3bde0a2e,15.0,1956,-,-,-,-,-,-,-,-,2010
3b8a3079,10.0,1999,-,-,-,-,-,-,-,-,2010
3b8b2946,2.0,1970,-,-,-,-,-,-,-,-,2010
3b8cbb7c,17.0,1954,-,-,-,-,-,-,-,-,2010
3b92e2b2,11.0,1956,-,-,-,-,-,-,-,-,2010
3b92e560,5.0,1982,-,-,-,-,-,-,-,-,2010
3b9dd5e5,11.0,1954,-,-,-,-,-,-,-,-,2010
3ba38ad9,4.0,1992,-,-,-,-,-,-,-,-,2010
3ba60d20,2.0,1963,-,-,-,-,-,-,-,-,2010
3ba990c9,8.0,1959,-,-,-,-,-,-,-,-,2010
3bab7d2f,8.0,1985,-,-,-,-,-,-,-,-,2010
3bdedc0f,15.0,1981,-,-,-,-,-,-,-,-,2010
3bacbc2c,16.0,1996,-,-,-,-,-,-,-,-,2010
3bb04fad,11.0,1962,-,-,-,-,-,-,-,-,2010
3bb43613,4.0,1991,-,-,-,-,-,-,-,-,2010
3bb777e5,16.0,1962,-,-,-,-,-,-,-,-,2010
3bc2816c,7.0,1994,-,-,-,-,-,-,-,-,2010
3bcabd16,16.0,1984,-,-,-,-,-,-,-,-,2010
3bcc7cac,11.0,1967,-,-,-,-,-,-,-,-,2010
3bcd5aff,15.0,1982,-,-,-,-,-,-,-,-,2010
3bd4d1a2,3.0,1991,-,-,-,-,-,-,-,-,2010
3bdae22a,6.0,1989,-,-,-,-,-,-,-,-,2010
3bdbdf87,17.0,1956,-,-,-,-,-,-,-,-,2010
3baf71dc,11.0,1958,-,-,-,-,-,-,-,-,2010
3c68d640,8.0,1970,-,-,-,-,-,-,-,-,2010
3c69b4df,14.0,1970,-,-,-,-,-,-,-,-,2010
3c6b39d0,5.0,1983,-,-,-,-,-,-,-,-,2010
3d11049b,17.0,1967,-,-,-,-,-,-,-,-,2010
3d145a5d,8.0,1996,-,-,-,-,-,-,-,-,2010
3d14e90d,5.0,1991,-,-,-,-,-,-,-,-,2010
3d1efe1c,7.0,1983,-,-,-,-,-,-,-,-,2010
3d1f612a,14.0,1953,-,-,-,-,-,-,-,-,2010
3d23ca18,3.0,1980,-,-,-,-,-,-,-,-,2010
3d285ebd,14.0,1992,-,-,-,-,-,-,-,-,2010
3d2b8cc5,5.0,1961,-,-,-,-,-,-,-,-,2010
3d2c34f2,16.0,1970,-,-,-,-,-,-,-,-,2010
3d32c4fd,7.0,1996,-,-,-,-,-,-,-,-,2010
3d0b10c8,11.0,1981,-,-,-,-,-,-,-,-,2010
3d333dbb,6.0,1956,-,-,-,-,-,-,-,-,2010
3d3be1ad,10.0,1958,-,-,-,-,-,-,-,-,2010
3d3c2a88,6.0,1981,-,-,-,-,-,-,-,-,2010
3d41d219,17.0,1956,-,-,-,-,-,-,-,-,2010
3d4749ed,3.0,1986,-,-,-,-,-,-,-,-,2010
3d493736,11.0,1956,-,-,-,-,-,-,-,-,2010
3d4bdd1d,12.0,1982,-,-,-,-,-,-,-,-,2010
3d4e3eee,7.0,1990,-,-,-,-,-,-,-,-,2010
3d562a80,16.0,1994,-,-,-,-,-,-,-,-,2010
3d57b566,4.0,1965,-,-,-,-,-,-,-,-,2010
3d5b157f,11.0,1985,-,-,-,-,-,-,-,-,2010
3d3752db,3.0,1985,-,-,-,-,-,-,-,-,2010
3d032b43,14.0,1995,-,-,-,-,-,-,-,-,2010
3d031808,13.0,1970,-,-,-,-,-,-,-,-,2010
3d029148,6.0,1964,-,-,-,-,-,-,-,-,2010
3c7ee526,7.0,1994,-,-,-,-,-,-,-,-,2010
3c88f7d1,3.0,1991,-,-,-,-,-,-,-,-,2010
3c8935c7,17.0,1983,-,-,-,-,-,-,-,-,2010
3c8e3ba0,3.0,1952,-,-,-,-,-,-,-,-,2010
3c9425d4,17.0,1996,-,-,-,-,-,-,-,-,2010
3c993bf4,2.0,1999,-,-,-,-,-,-,-,-,2010
3c9f2576,5.0,1956,-,-,-,-,-,-,-,-,2010
3ca172e1,13.0,1987,-,-,-,-,-,-,-,-,2010
3ca5dab7,2.0,1991,-,-,-,-,-,-,-,-,2010
3caf3f75,13.0,1964,-,-,-,-,-,-,-,-,2010
3cc12885,10.0,1980,-,-,-,-,-,-,-,-,2010
3cc2e507,15.0,1952,-,-,-,-,-,-,-,-,2010
3cc2fcee,8.0,1969,-,-,-,-,-,-,-,-,2010
3cc72754,12.0,1950,-,-,-,-,-,-,-,-,2010
3cd5b786,14.0,1981,-,-,-,-,-,-,-,-,2010
3cdf19c4,1.0,1963,-,-,-,-,-,-,-,-,2010
3ce7f016,4.0,1958,-,-,-,-,-,-,-,-,2010
3cebb83c,15.0,1983,-,-,-,-,-,-,-,-,2010
3cee5315,11.0,1985,-,-,-,-,-,-,-,-,2010
3cf63199,15.0,1984,-,-,-,-,-,-,-,-,2010
3cf8ad12,17.0,1987,-,-,-,-,-,-,-,-,2010
3cfe6ff0,17.0,1963,-,-,-,-,-,-,-,-,2010
3d0229e3,10.0,1961,-,-,-,-,-,-,-,-,2010
3b81d0d1,13.0,1981,-,-,-,-,-,-,-,-,2010
3b7254d3,8.0,1966,-,-,-,-,-,-,-,-,2010
3b6ad27f,1.0,1998,-,-,-,-,-,-,-,-,2010
3b67087a,17.0,1991,-,-,-,-,-,-,-,-,2010
398e6c00,8.0,1961,-,-,-,-,-,-,-,-,2010
399ac917,10.0,1960,-,-,-,-,-,-,-,-,2010
39a08a16,7.0,1959,-,-,-,-,-,-,-,-,2010
39aa773c,13.0,1987,-,-,-,-,-,-,-,-,2010
39d24063,7.0,1994,-,-,-,-,-,-,-,-,2010
39d2c232,11.0,1970,-,-,-,-,-,-,-,-,2010
39d7249e,17.0,1956,-,-,-,-,-,-,-,-,2010
39dcd774,14.0,1970,-,-,-,-,-,-,-,-,2010
39e1e8d1,15.0,1986,-,-,-,-,-,-,-,-,2010
39e1f64b,4.0,1993,-,-,-,-,-,-,-,-,2010
398154f8,7.0,1980,-,-,-,-,-,-,-,-,2010
39e40c59,15.0,1989,-,-,-,-,-,-,-,-,2010
39ec4e84,1.0,1964,-,-,-,-,-,-,-,-,2010
39efc728,7.0,1954,-,-,-,-,-,-,-,-,2010
39f03974,15.0,1981,-,-,-,-,-,-,-,-,2010
39f18743,10.0,1994,-,-,-,-,-,-,-,-,2010
39f7cc7a,5.0,1995,-,-,-,-,-,-,-,-,2010
3a050b62,17.0,1953,-,-,-,-,-,-,-,-,2010
3a0d1843,7.0,1959,-,-,-,-,-,-,-,-,2010
3a1835bb,13.0,1986,-,-,-,-,-,-,-,-,2010
3a19a450,7.0,1986,-,-,-,-,-,-,-,-,2010
3a21be53,10.0,1966,-,-,-,-,-,-,-,-,2010
39e64633,8.0,1959,-,-,-,-,-,-,-,-,2010
39811e40,15.0,1982,-,-,-,-,-,-,-,-,2010
397d45ee,14.0,1965,-,-,-,-,-,-,-,-,2010
39788375,3.0,1969,-,-,-,-,-,-,-,-,2010
39106fb3,11.0,1953,-,-,-,-,-,-,-,-,2010
391a23d4,14.0,1959,-,-,-,-,-,-,-,-,2010
391b8c57,14.0,1955,-,-,-,-,-,-,-,-,2010
391df48a,16.0,1986,-,-,-,-,-,-,-,-,2010
391e4f8d,13.0,1951,-,-,-,-,-,-,-,-,2010
391eff4c,16.0,1966,-,-,-,-,-,-,-,-,2010
39268ce0,9.0,1961,-,-,-,-,-,-,-,-,2010
393aa3ad,1.0,1982,-,-,-,-,-,-,-,-,2010
393b5494,10.0,1957,-,-,-,-,-,-,-,-,2010
393bf391,13.0,1968,-,-,-,-,-,-,-,-,2010
393e483e,1.0,1981,-,-,-,-,-,-,-,-,2010
393e8c57,7.0,1952,-,-,-,-,-,-,-,-,2010
393ff81b,8.0,1951,-,-,-,-,-,-,-,-,2010
3946d0a3,13.0,1994,-,-,-,-,-,-,-,-,2010
39489883,12.0,1995,-,-,-,-,-,-,-,-,2010
394bcc2f,17.0,1967,-,-,-,-,-,-,-,-,2010
394da088,11.0,1963,-,-,-,-,-,-,-,-,2010
3957bef0,9.0,1994,-,-,-,-,-,-,-,-,2010
3959a79e,1.0,1988,-,-,-,-,-,-,-,-,2010
39621d09,10.0,1962,-,-,-,-,-,-,-,-,2010
3966ddb9,7.0,1955,-,-,-,-,-,-,-,-,2010
396754f4,14.0,1950,-,-,-,-,-,-,-,-,2010
396a943e,16.0,1981,-,-,-,-,-,-,-,-,2010
3a234740,17.0,1966,-,-,-,-,-,-,-,-,2010
2370fd7b,3.0,1990,-,-,-,-,-,-,-,-,2010
3a29beb0,10.0,1968,-,-,-,-,-,-,-,-,2010
3a35ebee,16.0,1997,-,-,-,-,-,-,-,-,2010
3ab38478,8.0,1968,-,-,-,-,-,-,-,-,2010
3ab44e54,3.0,1968,-,-,-,-,-,-,-,-,2010
3abb2e7c,6.0,1987,-,-,-,-,-,-,-,-,2010
3ac3ca49,8.0,1955,-,-,-,-,-,-,-,-,2010
3ad83b6a,12.0,1987,-,-,-,-,-,-,-,-,2010
3ae30b61,3.0,1951,-,-,-,-,-,-,-,-,2010
3ae60bbf,1.0,1969,-,-,-,-,-,-,-,-,2010
3af2477a,4.0,1984,-,-,-,-,-,-,-,-,2010
3b04fcdb,3.0,1955,-,-,-,-,-,-,-,-,2010
3b0f989c,10.0,1981,-,-,-,-,-,-,-,-,2010
3aafb6e6,17.0,1968,-,-,-,-,-,-,-,-,2010
3b0fc39a,4.0,1982,-,-,-,-,-,-,-,-,2010
3b190eb5,9.0,1991,-,-,-,-,-,-,-,-,2010
3b1a1aa2,16.0,1994,-,-,-,-,-,-,-,-,2010
3b390e7f,2.0,1959,-,-,-,-,-,-,-,-,2010
3b485dbf,1.0,1955,-,-,-,-,-,-,-,-,2010
3b49f96a,14.0,1984,-,-,-,-,-,-,-,-,2010
3b4da162,4.0,1963,-,-,-,-,-,-,-,-,2010
3b4f0a96,17.0,1995,-,-,-,-,-,-,-,-,2010
3b537b4a,4.0,1970,-,-,-,-,-,-,-,-,2010
3b65099b,6.0,1989,-,-,-,-,-,-,-,-,2010
3b659d3d,7.0,1989,-,-,-,-,-,-,-,-,2010
3b13b691,5.0,1969,-,-,-,-,-,-,-,-,2010
3aa91ea1,15.0,1951,-,-,-,-,-,-,-,-,2010
3aa8fdd8,17.0,1950,-,-,-,-,-,-,-,-,2010
3aa2c5a5,7.0,1982,-,-,-,-,-,-,-,-,2010
3a3e69f4,11.0,1988,-,-,-,-,-,-,-,-,2010
3a422632,15.0,1964,-,-,-,-,-,-,-,-,2010
3a47addc,17.0,1959,-,-,-,-,-,-,-,-,2010
3a4818fc,14.0,1995,-,-,-,-,-,-,-,-,2010
3a4a3257,8.0,1992,-,-,-,-,-,-,-,-,2010
3a4b49a3,13.0,1986,-,-,-,-,-,-,-,-,2010
3a4bdd36,14.0,1984,-,-,-,-,-,-,-,-,2010
3a568dbe,2.0,1951,-,-,-,-,-,-,-,-,2010
3a61106c,7.0,1953,-,-,-,-,-,-,-,-,2010
3a68a712,8.0,1955,-,-,-,-,-,-,-,-,2010
3a68d16e,16.0,1988,-,-,-,-,-,-,-,-,2010
3a6dff82,1.0,1982,-,-,-,-,-,-,-,-,2010
3a6e1a2d,1.0,1999,-,-,-,-,-,-,-,-,2010
3a6fda8e,15.0,1970,-,-,-,-,-,-,-,-,2010
3a73c5c2,15.0,1963,-,-,-,-,-,-,-,-,2010
3a7d904c,9.0,1988,-,-,-,-,-,-,-,-,2010
3a805132,3.0,1962,-,-,-,-,-,-,-,-,2010
3a819d55,8.0,1953,-,-,-,-,-,-,-,-,2010
3a820731,7.0,1991,-,-,-,-,-,-,-,-,2010
3a918901,7.0,1998,-,-,-,-,-,-,-,-,2010
3a940f1d,15.0,1956,-,-,-,-,-,-,-,-,2010
3a9d11f8,7.0,1965,-,-,-,-,-,-,-,-,2010
3a9ef886,8.0,1958,-,-,-,-,-,-,-,-,2010
