,HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH,hierarchy,ID_list_rinpersoon
1485,49c7f330,single parent household,6c0cae68,parent in single parent household,0,2,1995-01-01,1996-01-01,1,1,,--,,--,49c7f330_1995-01-01,"['6c0cae68', '3fa5a4c1']"
1486,49c7f330,single parent household,3fa5a4c1,child living at home,0,2,1995-01-01,1996-01-01,1,1,,--,,--,49c7f330_1995-01-01,"['6c0cae68', '3fa5a4c1']"
1487,d51322ef,single parent household,71ed4a86,parent in single parent household,0,2,1996-01-01,1997-01-01,1,1,,--,,--,d51322ef_1996-01-01,"['71ed4a86', '2ab990a8']"
1488,d51322ef,single parent household,2ab990a8,child living at home,0,2,1996-01-01,1997-01-01,1,1,,--,,--,d51322ef_1996-01-01,"['71ed4a86', '2ab990a8']"
1489,37045f21,single person household,63d409b8,single person,1,1,1996-01-01,1997-01-01,1,0,,--,,--,37045f21_1996-01-01,['63d409b8']
1490,5e5f17bb,single parent household,cc883317,parent in single parent household,1,2,1996-01-01,1997-01-01,1,1,,--,,--,5e5f17bb_1996-01-01,"['cc883317', 'b8b85917']"
1491,5e5f17bb,single parent household,b8b85917,child living at home,1,2,1996-01-01,1997-01-01,1,1,,--,,--,5e5f17bb_1996-01-01,"['cc883317', 'b8b85917']"
1492,e94bc627,couple with children,9c1c5278,partner in couple with children,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1996-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
1493,e94bc627,couple with children,1206949c,partner in couple with children,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1996-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
1494,e94bc627,couple with children,d17ac422,child living at home,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1996-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
1495,e94bc627,couple with children,afb1d667,child living at home,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1996-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
1496,e94bc627,couple with children,e3e7553d,child living at home,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1996-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
1497,5784b6c3,couple with children,2ed687a6,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,5784b6c3_1996-01-01,"['2ed687a6', '66e9ba2b', '649fec27']"
1498,5784b6c3,couple with children,66e9ba2b,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,5784b6c3_1996-01-01,"['2ed687a6', '66e9ba2b', '649fec27']"
1499,5784b6c3,couple with children,649fec27,child living at home,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,5784b6c3_1996-01-01,"['2ed687a6', '66e9ba2b', '649fec27']"
1500,41651ec0,couple with children,be0a58d4,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,41651ec0_1996-01-01,"['be0a58d4', '62e811bb', 'dc72956d']"
1501,41651ec0,couple with children,62e811bb,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,41651ec0_1996-01-01,"['be0a58d4', '62e811bb', 'dc72956d']"
1502,41651ec0,couple with children,dc72956d,child living at home,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,41651ec0_1996-01-01,"['be0a58d4', '62e811bb', 'dc72956d']"
1503,08af5dc9,couple with children,b8432ead,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,08af5dc9_1996-01-01,"['b8432ead', '4bfb08e0', 'e2df154c']"
1504,08af5dc9,couple with children,4bfb08e0,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,08af5dc9_1996-01-01,"['b8432ead', '4bfb08e0', 'e2df154c']"
1505,08af5dc9,couple with children,e2df154c,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,08af5dc9_1996-01-01,"['b8432ead', '4bfb08e0', 'e2df154c']"
1506,d24d2d17,couple with children,254f7859,partner in couple with children,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1996-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213']"
1507,d24d2d17,couple with children,30197924,child living at home,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1996-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213']"
1508,d24d2d17,couple with children,f99b413e,child living at home,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1996-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213']"
1509,d24d2d17,couple with children,caffcfd9,child living at home,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1996-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213']"
1510,d24d2d17,couple with children,36677213,partner in couple with children,1,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1996-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213']"
1511,ddeecec6,couple with children,c15e4cb4,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,ddeecec6_1996-01-01,"['c15e4cb4', 'c2d3fb66', '98070944']"
1512,ddeecec6,couple with children,c2d3fb66,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,ddeecec6_1996-01-01,"['c15e4cb4', 'c2d3fb66', '98070944']"
1513,ddeecec6,couple with children,98070944,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,ddeecec6_1996-01-01,"['c15e4cb4', 'c2d3fb66', '98070944']"
1514,3a7629b9,couple with children,cc497336,partner in couple with children,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,3a7629b9_1996-01-01,"['cc497336', '55a4503d', 'c32be144', 'a1e63301', '83848be9']"
1515,3a7629b9,couple with children,55a4503d,child living at home,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,3a7629b9_1996-01-01,"['cc497336', '55a4503d', 'c32be144', 'a1e63301', '83848be9']"
1516,3a7629b9,couple with children,c32be144,child living at home,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,3a7629b9_1996-01-01,"['cc497336', '55a4503d', 'c32be144', 'a1e63301', '83848be9']"
1517,3a7629b9,couple with children,a1e63301,partner in couple with children,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,3a7629b9_1996-01-01,"['cc497336', '55a4503d', 'c32be144', 'a1e63301', '83848be9']"
1518,3a7629b9,couple with children,83848be9,child living at home,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,3a7629b9_1996-01-01,"['cc497336', '55a4503d', 'c32be144', 'a1e63301', '83848be9']"
1519,2c21de42,single person household,437acb0e,single person,0,1,1996-01-01,1997-01-01,1,0,,--,,--,2c21de42_1996-01-01,['437acb0e']
1520,4eaf4b3d,single person household,a58f8773,single person,0,1,1996-01-01,1997-01-01,1,0,,--,,--,4eaf4b3d_1996-01-01,['a58f8773']
1521,fd6a5e52,couple with children,120a256a,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,fd6a5e52_1996-01-01,"['120a256a', '887cd01c', 'b57a12e3']"
1522,fd6a5e52,couple with children,887cd01c,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,fd6a5e52_1996-01-01,"['120a256a', '887cd01c', 'b57a12e3']"
1523,fd6a5e52,couple with children,b57a12e3,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,fd6a5e52_1996-01-01,"['120a256a', '887cd01c', 'b57a12e3']"
1524,b1d5829e,single parent household,a9998b37,parent in single parent household,0,2,1996-01-01,1997-01-01,1,1,,--,,--,b1d5829e_1996-01-01,"['a9998b37', 'ba137b3d']"
1525,b1d5829e,single parent household,ba137b3d,child living at home,0,2,1996-01-01,1997-01-01,1,1,,--,,--,b1d5829e_1996-01-01,"['a9998b37', 'ba137b3d']"
1526,c6187a91,couple with children,461f62ba,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,c6187a91_1996-01-01,"['461f62ba', '20a30672', '77b6a3cb']"
1527,c6187a91,couple with children,20a30672,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,c6187a91_1996-01-01,"['461f62ba', '20a30672', '77b6a3cb']"
1528,c6187a91,couple with children,77b6a3cb,child living at home,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,c6187a91_1996-01-01,"['461f62ba', '20a30672', '77b6a3cb']"
1529,07a30e39,couple with children,2ae09b76,partner in couple with children,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1996-01-01,"['2ae09b76', '8f260525', '88285fb4', '09f7a651']"
1530,07a30e39,couple with children,8f260525,partner in couple with children,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1996-01-01,"['2ae09b76', '8f260525', '88285fb4', '09f7a651']"
1531,07a30e39,couple with children,88285fb4,child living at home,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1996-01-01,"['2ae09b76', '8f260525', '88285fb4', '09f7a651']"
1532,07a30e39,couple with children,09f7a651,child living at home,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1996-01-01,"['2ae09b76', '8f260525', '88285fb4', '09f7a651']"
1533,30aed750,couple with children,1cefb90b,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,30aed750_1996-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
1534,30aed750,couple with children,c87c7eb3,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,30aed750_1996-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
1535,30aed750,couple with children,9601a3b6,child living at home,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,30aed750_1996-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
1536,3e44ee55,single person household,ecc584e2,single person,1,1,1996-01-01,1997-01-01,1,0,,--,,--,3e44ee55_1996-01-01,['ecc584e2']
1537,bdab68c0,single parent household,a553b7f9,parent in single parent household,0,2,1996-01-01,1997-01-01,1,1,,--,,--,bdab68c0_1996-01-01,"['a553b7f9', '916b9948']"
1538,bdab68c0,single parent household,916b9948,child living at home,0,2,1996-01-01,1997-01-01,1,1,,--,,--,bdab68c0_1996-01-01,"['a553b7f9', '916b9948']"
1539,9cf2a509,couple with children,1610981e,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,9cf2a509_1996-01-01,"['1610981e', '9c7fae3a', '61afa796']"
1540,9cf2a509,couple with children,9c7fae3a,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,9cf2a509_1996-01-01,"['1610981e', '9c7fae3a', '61afa796']"
1541,9cf2a509,couple with children,61afa796,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,9cf2a509_1996-01-01,"['1610981e', '9c7fae3a', '61afa796']"
1542,50a82ac0,couple without children,37aba74f,partner in couple without children,0,2,1996-01-01,1997-01-01,2,0,2015.0,01,2010.0,05,50a82ac0_1996-01-01,"['37aba74f', 'b0a21246']"
1543,50a82ac0,couple without children,b0a21246,partner in couple without children,0,2,1996-01-01,1997-01-01,2,0,2015.0,01,2010.0,05,50a82ac0_1996-01-01,"['37aba74f', 'b0a21246']"
1544,3ca86d23,couple with children,af1b4a1b,partner in couple with children,1,6,1996-01-01,1997-01-01,2,4,2015.0,01,2010.0,05,3ca86d23_1996-01-01,"['af1b4a1b', '6d9cc4bb', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
1545,3ca86d23,couple with children,6d9cc4bb,partner in couple with children,1,6,1996-01-01,1997-01-01,2,4,2015.0,01,2010.0,05,3ca86d23_1996-01-01,"['af1b4a1b', '6d9cc4bb', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
1546,3ca86d23,couple with children,d35cf72b,child living at home,1,6,1996-01-01,1997-01-01,2,4,2015.0,01,2010.0,05,3ca86d23_1996-01-01,"['af1b4a1b', '6d9cc4bb', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
1547,3ca86d23,couple with children,0b2f1798,child living at home,1,6,1996-01-01,1997-01-01,2,4,2015.0,01,2010.0,05,3ca86d23_1996-01-01,"['af1b4a1b', '6d9cc4bb', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
1548,3ca86d23,couple with children,17250469,child living at home,1,6,1996-01-01,1997-01-01,2,4,2015.0,01,2010.0,05,3ca86d23_1996-01-01,"['af1b4a1b', '6d9cc4bb', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
1549,3ca86d23,couple with children,0dd786a4,child living at home,1,6,1996-01-01,1997-01-01,2,4,2015.0,01,2010.0,05,3ca86d23_1996-01-01,"['af1b4a1b', '6d9cc4bb', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
1550,208bf2ca,couple with children,fde16b96,partner in couple with children,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,208bf2ca_1996-01-01,"['fde16b96', '65a2e8d1', 'ec2e126b', 'ea0c9001']"
1551,208bf2ca,couple with children,65a2e8d1,child living at home,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,208bf2ca_1996-01-01,"['fde16b96', '65a2e8d1', 'ec2e126b', 'ea0c9001']"
1552,208bf2ca,couple with children,ec2e126b,partner in couple with children,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,208bf2ca_1996-01-01,"['fde16b96', '65a2e8d1', 'ec2e126b', 'ea0c9001']"
1553,208bf2ca,couple with children,ea0c9001,child living at home,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,208bf2ca_1996-01-01,"['fde16b96', '65a2e8d1', 'ec2e126b', 'ea0c9001']"
1554,f4ae0934,couple with children,74fdfb73,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,f4ae0934_1996-01-01,"['74fdfb73', '34c3bf80', '853fe91f']"
1555,f4ae0934,couple with children,34c3bf80,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,f4ae0934_1996-01-01,"['74fdfb73', '34c3bf80', '853fe91f']"
1556,f4ae0934,couple with children,853fe91f,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,f4ae0934_1996-01-01,"['74fdfb73', '34c3bf80', '853fe91f']"
1557,c486e628,couple with children,803211ef,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,c486e628_1996-01-01,"['803211ef', '90d5c62a', '9ddc42d7']"
1558,c486e628,couple with children,90d5c62a,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,c486e628_1996-01-01,"['803211ef', '90d5c62a', '9ddc42d7']"
1559,c486e628,couple with children,9ddc42d7,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,c486e628_1996-01-01,"['803211ef', '90d5c62a', '9ddc42d7']"
1560,4f0e0564,single person household,38f180e6,single person,1,1,1996-01-01,1997-01-01,1,0,,--,,--,4f0e0564_1996-01-01,['38f180e6']
1561,17217684,single parent household,431cea40,parent in single parent household,1,2,1996-01-01,1997-01-01,1,1,,--,,--,17217684_1996-01-01,"['431cea40', '8f30630d']"
1562,17217684,single parent household,8f30630d,child living at home,1,2,1996-01-01,1997-01-01,1,1,,--,,--,17217684_1996-01-01,"['431cea40', '8f30630d']"
1563,65b9c242,couple with children,bc90f08b,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1996-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
1564,65b9c242,couple with children,9e0c9697,child living at home,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1996-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
1565,65b9c242,couple with children,eb1e611e,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1996-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
1566,90052fae,couple with children,f39962d5,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,90052fae_1996-01-01,"['f39962d5', '92ad9e37', 'f685e86d']"
1567,90052fae,couple with children,92ad9e37,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,90052fae_1996-01-01,"['f39962d5', '92ad9e37', 'f685e86d']"
1568,90052fae,couple with children,f685e86d,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,90052fae_1996-01-01,"['f39962d5', '92ad9e37', 'f685e86d']"
1569,7d9ef18c,couple with children,de5b3581,partner in couple with children,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1996-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'ca5c5e48']"
1570,7d9ef18c,couple with children,02dae9b3,child living at home,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1996-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'ca5c5e48']"
1571,7d9ef18c,couple with children,ceb688ab,child living at home,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1996-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'ca5c5e48']"
1572,7d9ef18c,couple with children,6b9bb414,child living at home,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1996-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'ca5c5e48']"
1573,7d9ef18c,couple with children,ca5c5e48,partner in couple with children,0,5,1996-01-01,1997-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1996-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'ca5c5e48']"
1574,9e61a76c,couple with children,860ec335,partner in couple with children,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,9e61a76c_1996-01-01,"['860ec335', '2bbc5d88', 'befc15c9', '9b083d70']"
1575,9e61a76c,couple with children,2bbc5d88,partner in couple with children,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,9e61a76c_1996-01-01,"['860ec335', '2bbc5d88', 'befc15c9', '9b083d70']"
1576,9e61a76c,couple with children,befc15c9,child living at home,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,9e61a76c_1996-01-01,"['860ec335', '2bbc5d88', 'befc15c9', '9b083d70']"
1577,9e61a76c,couple with children,9b083d70,child living at home,1,4,1996-01-01,1997-01-01,2,2,2015.0,01,2010.0,05,9e61a76c_1996-01-01,"['860ec335', '2bbc5d88', 'befc15c9', '9b083d70']"
1578,23ef24a3,couple with children,1e5842ee,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1996-01-01,"['1e5842ee', '61243c95', '93c3b503']"
1579,23ef24a3,couple with children,61243c95,child living at home,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1996-01-01,"['1e5842ee', '61243c95', '93c3b503']"
1580,23ef24a3,couple with children,93c3b503,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1996-01-01,"['1e5842ee', '61243c95', '93c3b503']"
1581,787d8e6d,single parent household,a97ae209,parent in single parent household,1,3,1996-01-01,1997-01-01,1,2,,--,,--,787d8e6d_1996-01-01,"['a97ae209', '7c903c8b', '57c99fa1']"
1582,787d8e6d,single parent household,7c903c8b,child living at home,1,3,1996-01-01,1997-01-01,1,2,,--,,--,787d8e6d_1996-01-01,"['a97ae209', '7c903c8b', '57c99fa1']"
1583,787d8e6d,single parent household,57c99fa1,child living at home,1,3,1996-01-01,1997-01-01,1,2,,--,,--,787d8e6d_1996-01-01,"['a97ae209', '7c903c8b', '57c99fa1']"
1584,0fc8faa3,couple with children,4f3a8f30,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,0fc8faa3_1996-01-01,"['4f3a8f30', 'f901aeea', 'c198ade7']"
1585,0fc8faa3,couple with children,f901aeea,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,0fc8faa3_1996-01-01,"['4f3a8f30', 'f901aeea', 'c198ade7']"
1586,0fc8faa3,couple with children,c198ade7,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,0fc8faa3_1996-01-01,"['4f3a8f30', 'f901aeea', 'c198ade7']"
1587,ae909ab2,couple with children,bbe7343e,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,ae909ab2_1996-01-01,"['bbe7343e', '7cdf5a71', 'aed2a2ca']"
1588,ae909ab2,couple with children,7cdf5a71,partner in couple with children,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,ae909ab2_1996-01-01,"['bbe7343e', '7cdf5a71', 'aed2a2ca']"
1589,ae909ab2,couple with children,aed2a2ca,child living at home,1,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,ae909ab2_1996-01-01,"['bbe7343e', '7cdf5a71', 'aed2a2ca']"
1590,56c8a896,single person household,2e738989,single person,0,1,1996-01-01,1997-01-01,1,0,,--,,--,56c8a896_1996-01-01,['2e738989']
1591,b55a1feb,single parent household,edecd5f5,parent in single parent household,1,2,1996-01-01,1997-01-01,1,1,,--,,--,b55a1feb_1996-01-01,"['edecd5f5', '683b88f2']"
1592,b55a1feb,single parent household,683b88f2,child living at home,1,2,1996-01-01,1997-01-01,1,1,,--,,--,b55a1feb_1996-01-01,"['edecd5f5', '683b88f2']"
1593,dd2f4c03,couple with children,c6a4c67e,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,dd2f4c03_1996-01-01,"['c6a4c67e', '16f92055', '738e4b52']"
1594,dd2f4c03,couple with children,16f92055,partner in couple with children,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,dd2f4c03_1996-01-01,"['c6a4c67e', '16f92055', '738e4b52']"
1595,dd2f4c03,couple with children,738e4b52,child living at home,0,3,1996-01-01,1997-01-01,2,1,2015.0,01,2010.0,05,dd2f4c03_1996-01-01,"['c6a4c67e', '16f92055', '738e4b52']"
1596,43558405,couple without children,247fbc76,partner in couple without children,1,2,1996-01-01,1997-01-01,2,0,2015.0,01,2010.0,05,43558405_1996-01-01,"['247fbc76', '11590e61']"
1597,43558405,couple without children,11590e61,partner in couple without children,1,2,1996-01-01,1997-01-01,2,0,2015.0,01,2010.0,05,43558405_1996-01-01,"['247fbc76', '11590e61']"
1598,f97339d3,single parent household,df16a0df,parent in single parent household,0,3,1996-01-01,1997-01-01,1,2,,--,,--,f97339d3_1996-01-01,"['df16a0df', 'f531984b', '3d190e9d']"
1599,f97339d3,single parent household,f531984b,child living at home,0,3,1996-01-01,1997-01-01,1,2,,--,,--,f97339d3_1996-01-01,"['df16a0df', 'f531984b', '3d190e9d']"
1600,f97339d3,single parent household,3d190e9d,child living at home,0,3,1996-01-01,1997-01-01,1,2,,--,,--,f97339d3_1996-01-01,"['df16a0df', 'f531984b', '3d190e9d']"
